"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214"
"242","234","              Higher education school lunches","DHSLRG3",13.464,13.593,13.722,13.795,13.905,13.979,14.033,14.107,14.18,14.254,14.345,14.456,14.527,14.639,14.748,14.841,14.95,15.005,15.043,15.135,15.207,15.281,15.299,15.354,15.428,15.537,15.684,15.85,16.033,16.235,16.456,16.675,16.896,17.116,17.28,17.482,17.702,17.942,18.215,18.473,18.712,18.987,19.334,19.757,20.123,20.564,20.802,21.022,21.335,21.573,21.829,22.013,22.178,22.435,22.673,22.932,23.19,23.83,24.561,25.703,26.251,27.02,27.828,28.584,29.278,29.701,30.158,30.801,31.277,31.774,32.307,32.711,33.313,34.245,34.893,35.35,35.956,36.857,37.881,38.76,39.801,41.043,42.03,43.052,44.091,45.041,45.952,47.058,48.312,49.204,49.984,50.653,51.179,51.757,52.481,53.021,53.562,54.104,54.463,55.076,55.726,56.301,56.802,57.216,57.789,58.453,58.972,59.403,59.902,60.619,61.153,61.742,62.395,62.851,63.426,63.976,64.562,65.255,66.023,66.648,67.461,68.192,68.933,69.665,70.493,71.436,72.085,72.717,73.165,73.76,74.337,74.713,74.998,75.222,75.469,75.729,76.113,76.485,76.792,77.053,77.281,77.615,77.904,78.347,78.808,79.259,79.656,80.071,80.443,80.978,81.551,82.311,82.851,83.198,83.706,84.324,84.329,85.095,85.27,86.015,86.515,86.767,86.994,87.837,88.202,87.921,88.23,87.948,88.117,88.905,89.439,89.439,89.748,90.62,91.745,92.87,93.881,94.359,95.175,95.709,96.44,97.227,97.452,98.464,99.138,99.921,99.918,101.013,101.856,102.869,104.106,104.864,105.648,106.69,107.523,107.787,108.604,109.805,112.421,113.865,115.032,115.492,115.585,117.097,117.985,118.701,118.72,120.088,120.778,121.511,124.98
"243","235","            Other purchased meals","DOPMRG3",13.066,13.191,13.314,13.384,13.49,13.56,13.614,13.684,13.756,13.828,13.917,14.024,14.096,14.203,14.31,14.399,14.505,14.558,14.593,14.682,14.753,14.825,14.843,14.897,14.97,15.077,15.219,15.379,15.555,15.749,15.962,16.178,16.391,16.607,16.768,16.964,17.178,17.408,17.676,17.924,18.155,18.422,18.759,19.167,19.524,19.951,20.182,20.395,20.7,20.933,21.182,21.361,21.521,21.77,21.999,22.248,22.495,23.116,23.83,24.93,25.466,26.215,27.002,27.733,28.412,28.824,29.269,29.892,30.35,30.828,31.341,31.728,32.313,33.218,33.842,34.297,34.908,35.785,36.782,37.632,38.638,39.827,40.783,41.773,42.777,43.7,44.583,45.657,46.866,47.728,48.488,49.142,49.664,50.23,50.935,51.458,51.978,52.499,52.845,53.438,54.071,54.631,55.117,55.52,56.074,56.717,57.221,57.64,58.13,58.827,59.346,59.918,60.546,60.987,61.546,62.084,62.66,63.334,64.078,64.68,65.458,66.163,66.879,67.585,68.392,69.306,69.936,70.549,70.986,71.564,72.122,72.489,72.764,72.981,73.222,73.474,73.846,74.209,74.506,74.759,74.983,75.307,75.586,76.014,76.459,76.896,77.281,77.685,78.048,78.567,79.123,79.86,80.381,80.718,81.21,81.811,82.316,82.746,83.242,83.78,84.339,84.791,85.296,85.8,86.383,86.921,87.52,88.137,88.869,89.593,90.361,91.053,91.682,92.053,92.63,93.065,93.395,93.899,94.415,95.038,95.873,96.555,97.481,98.065,98.947,99.611,100.364,101.078,101.872,102.676,103.422,104.146,105.217,106.028,107.304,108.341,109.406,110.569,112.226,113.645,114.671,115.318,115.622,115.966,116.088,116.369,116.828,117.296,117.911,118.964,119.776
"244","236","              Meals at limited service eating places","DMLSRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.428,60.866,61.425,61.958,62.526,63.195,63.938,64.545,65.329,66.039,66.758,67.463,68.269,69.181,69.808,70.421,70.855,71.431,71.989,72.355,72.63,72.846,73.087,73.338,73.709,74.071,74.368,74.62,74.842,75.165,75.444,75.873,76.319,76.756,77.141,77.543,77.903,78.421,78.974,79.712,80.235,80.572,81.062,81.661,82.16,82.417,82.922,83.35,83.774,84.292,84.837,85.409,86.084,86.511,87.056,87.747,88.389,89.089,89.877,90.683,91.433,91.689,92.327,92.751,92.995,93.502,93.998,94.725,95.625,96.429,97.417,97.922,98.802,99.597,100.413,101.16,101.907,102.535,103.245,103.936,105.048,105.913,107.226,108.316,109.439,110.682,112.687,114.517,115.818,116.343,116.745,117.082,116.969,117.191,117.665,118.157,118.635,119.767,120.619
"245","237","              Meals at other eating places","DMOERG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.643,61.091,61.653,62.198,62.779,63.458,64.205,64.805,65.582,66.285,67.001,67.714,68.526,69.444,70.078,70.692,71.129,71.707,72.266,72.63,72.906,73.122,73.364,73.618,73.992,74.357,74.655,74.907,75.129,75.451,75.73,76.16,76.606,77.046,77.433,77.841,78.209,78.73,79.289,80.025,80.543,80.878,81.37,81.971,82.479,83.086,83.57,84.223,84.923,85.306,85.77,86.206,86.697,87.349,88.005,88.549,89.375,90.124,90.872,91.446,91.949,92.438,92.949,93.389,93.803,94.3,94.836,95.353,96.125,96.682,97.544,98.211,99.093,99.616,100.304,100.988,101.836,102.83,103.613,104.365,105.382,106.132,107.371,108.359,109.377,110.463,111.749,112.721,113.444,114.217,114.41,114.758,115.137,115.481,115.924,116.364,117.129,118.098,118.866
"246","238","              Meals at drinking places","DMDPRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.652,61.093,61.655,62.188,62.756,63.43,64.177,64.784,65.577,66.288,67.005,67.717,68.523,69.44,70.071,70.686,71.119,71.702,72.259,72.625,72.902,73.119,73.359,73.612,73.985,74.348,74.645,74.898,75.121,75.446,75.727,76.157,76.605,77.044,77.431,77.833,78.195,78.715,79.271,80.011,80.534,80.874,81.365,81.965,82.476,83.081,83.561,84.213,84.918,85.295,85.761,86.199,86.694,87.346,88.001,88.55,89.377,90.126,90.877,91.446,91.948,92.437,92.941,93.382,93.797,94.289,94.826,95.341,96.112,96.671,97.534,98.202,99.083,99.606,100.296,100.976,101.824,102.812,103.594,104.347,105.371,106.127,107.365,108.36,109.387,110.475,111.757,112.73,113.449,114.217,114.405,114.752,115.129,115.472,115.914,116.353,117.116,118.084,118.853
"247","239","          Alcohol in purchased meals","DAPMRG3",13.039,13.409,13.622,13.723,13.963,13.85,13.921,13.792,13.892,14.063,14.177,14.32,14.319,14.403,14.488,14.545,14.589,14.773,14.745,14.859,14.874,14.973,14.944,14.888,15.115,14.928,15.029,15.2,15.043,15.184,15.428,15.571,16.037,16.409,16.594,16.865,17.049,17.219,17.504,17.673,17.859,18.087,18.3,18.598,18.813,19.367,19.708,20.091,20.618,20.646,20.944,21.045,21.116,21.343,21.528,21.613,21.797,22.025,22.125,22.449,22.922,23.319,24.255,24.828,25.267,25.581,25.836,26.121,26.464,26.86,27.257,27.629,27.94,28.152,28.452,28.908,29.256,30.207,30.962,31.544,32.284,32.818,33.187,33.625,34.385,35.051,35.627,36.164,37.303,38.138,38.782,39.045,39.577,40.023,40.648,41.22,41.708,42.123,42.227,42.878,43.562,44.116,44.727,45.211,45.635,46.384,46.935,48.45,49.13,49.578,50.183,50.422,50.902,51.453,52.19,52.594,53.519,54.432,55.169,55.596,56.207,57.125,57.848,58.437,59.105,59.876,60.722,61.129,64.101,65.028,65.835,65.978,66.325,67.294,67.717,68.206,68.62,69.228,69.627,69.76,70.419,70.785,70.852,71.346,71.717,72.58,73.181,73.551,74.105,74.978,75.308,76.088,76.723,77.256,78.025,78.613,79.325,79.258,80.129,80.727,81.292,81.876,82.601,82.967,83.578,83.914,85.306,85.966,86.565,87.59,88.489,89.365,89.987,90.71,91.185,92.129,92.755,93.138,93.599,94.553,95.188,96.297,97.382,98.201,99.012,99.589,100.203,101.168,102.358,103.738,104.978,105.448,106.647,108.31,109.672,110.427,111.534,113.101,114.071,115.03,115.724,116.487,116.909,117.961,118.396,118.821,119.586,120.655,121.086,122.881,124.002
"248","240","        Food furnished to employees (including military) (103)","DFOORG3",13.467,13.597,13.725,13.799,13.909,13.983,14.038,14.11,14.186,14.258,14.35,14.46,14.532,14.642,14.752,14.844,14.955,15.01,15.046,15.138,15.212,15.286,15.304,15.36,15.434,15.545,15.695,15.862,16.048,16.251,16.469,16.686,16.9,17.116,17.279,17.482,17.703,17.942,18.217,18.475,18.712,18.988,19.334,19.754,20.119,20.561,20.797,21.017,21.329,21.57,21.825,22.007,22.175,22.431,22.673,22.932,23.191,23.837,24.579,25.716,26.272,27.043,27.848,28.598,29.288,29.71,30.165,30.812,31.293,31.786,32.313,32.699,33.275,34.197,34.843,35.313,35.949,36.866,37.9,38.781,39.816,41.05,42.032,43.054,44.095,45.044,45.954,47.063,48.317,49.205,49.986,50.655,51.181,51.758,52.48,53.018,53.553,54.093,54.451,55.064,55.715,56.291,56.792,57.205,57.776,58.438,58.955,59.385,59.882,60.598,61.134,61.725,62.382,62.841,63.419,63.973,64.562,65.256,66.025,66.65,67.461,68.191,68.93,69.661,70.49,71.432,72.081,72.713,73.161,73.755,74.333,74.709,74.995,75.219,75.467,75.727,76.112,76.485,76.79,77.05,77.276,77.611,77.902,78.348,78.814,79.268,79.664,80.077,80.444,80.975,81.546,82.305,82.847,83.195,83.703,84.321,84.327,85.093,85.268,86.013,86.514,86.766,86.991,87.834,88.199,87.917,88.226,87.945,88.114,88.902,89.437,89.439,89.751,90.624,91.749,92.874,93.882,94.358,95.173,95.708,96.441,97.23,97.458,98.472,99.145,99.925,99.917,101.013,101.855,102.866,104.097,104.848,105.62,106.655,107.485,107.749,108.568,109.772,112.389,113.832,114.995,115.452,115.545,117.05,117.938,118.654,118.664,120.04,120.73,121.463,124.93
"249","241","          Food supplied to civilians","DCFDRG3",13.463,13.592,13.721,13.793,13.902,13.977,14.031,14.104,14.18,14.252,14.343,14.453,14.526,14.636,14.747,14.839,14.949,15.004,15.039,15.133,15.206,15.28,15.298,15.353,15.426,15.536,15.683,15.848,16.031,16.233,16.452,16.674,16.893,17.114,17.279,17.481,17.701,17.937,18.214,18.47,18.709,18.986,19.334,19.754,20.121,20.563,20.8,21.02,21.332,21.572,21.828,22.01,22.177,22.433,22.671,22.928,23.183,23.826,24.565,25.699,26.25,27.02,27.826,28.578,29.273,29.698,30.154,30.797,31.274,31.77,32.302,32.705,33.304,34.239,34.885,35.344,35.956,36.855,37.879,38.759,39.802,41.042,42.029,43.051,44.09,45.037,45.948,47.057,48.312,49.201,49.981,50.651,51.177,51.754,52.479,53.019,53.559,54.102,54.461,55.073,55.723,56.298,56.799,57.213,57.787,58.45,58.969,59.399,59.898,60.615,61.15,61.738,62.392,62.848,63.423,63.973,64.56,65.251,66.019,66.645,67.457,68.189,68.929,69.661,70.49,71.433,72.082,72.714,73.162,73.756,74.333,74.71,74.994,75.218,75.465,75.725,76.11,76.482,76.789,77.049,77.277,77.612,77.901,78.343,78.804,79.256,79.652,80.067,80.44,80.974,81.547,82.307,82.847,83.195,83.702,84.32,84.325,85.091,85.266,86.01,86.511,86.764,86.989,87.833,88.198,87.917,88.226,87.945,88.114,88.901,89.435,89.435,89.744,90.616,91.741,92.866,93.877,94.355,95.171,95.705,96.436,97.223,97.448,98.46,99.135,99.92,99.919,101.015,101.858,102.87,104.108,104.866,105.65,106.691,107.524,107.789,108.605,109.806,112.423,113.867,115.034,115.495,115.589,117.098,117.986,118.703,118.72,120.091,120.781,121.513,124.983
"250","242","          Food supplied to military","DMFDRG3",13.465,13.594,13.721,13.797,13.907,13.98,14.036,14.106,14.182,14.252,14.346,14.456,14.528,14.64,14.75,14.841,14.951,15.005,15.044,15.134,15.21,15.284,15.3,15.356,15.428,15.538,15.686,15.852,16.035,16.238,16.457,16.677,16.897,17.115,17.28,17.484,17.702,17.942,18.215,18.475,18.711,18.989,19.334,19.757,20.12,20.566,20.802,21.02,21.334,21.576,21.828,22.011,22.184,22.437,22.682,22.936,23.193,23.831,24.566,25.695,26.256,27.023,27.827,28.581,29.277,29.706,30.154,30.806,31.277,31.764,32.313,32.707,33.312,34.244,34.896,35.347,35.948,36.849,37.872,38.751,39.792,41.033,42.021,43.044,44.081,45.029,45.939,47.047,48.302,49.193,49.975,50.643,51.169,51.746,52.471,53.011,53.551,54.094,54.453,55.066,55.716,56.291,56.791,57.204,57.777,58.441,58.96,59.391,59.89,60.606,61.141,61.731,62.384,62.839,63.414,63.963,64.549,65.241,66.01,66.636,67.448,68.179,68.919,69.65,70.477,71.422,72.071,72.704,73.151,73.746,74.322,74.698,74.983,75.208,75.455,75.715,76.099,76.472,76.778,77.038,77.266,77.601,77.89,78.332,78.793,79.244,79.64,80.056,80.428,80.962,81.535,82.295,82.835,83.183,83.689,84.307,84.313,85.079,85.254,85.998,86.499,86.748,86.977,87.821,88.186,87.905,88.213,87.93,88.101,88.889,89.422,89.421,89.734,90.607,91.731,92.859,93.867,94.342,95.156,95.69,96.421,97.209,97.44,98.452,99.104,99.834,99.779,100.865,101.697,102.712,103.943,104.695,105.475,106.515,107.347,107.609,108.423,109.626,112.245,113.686,114.85,115.307,115.406,116.897,117.787,118.502,118.469,119.893,120.583,121.314,124.761
"251","243","      Accommodations (104)","DACCRG3",10.676,10.793,10.825,10.972,10.938,11.057,10.979,11.044,11.142,11.15,11.176,11.114,11.227,11.18,11.273,11.279,11.289,11.267,11.232,11.3,11.239,11.382,11.466,11.514,11.52,11.573,11.68,11.649,11.592,11.699,11.899,12.046,12.185,12.264,12.414,12.506,12.704,12.911,13.061,13.239,13.459,13.667,13.943,14.26,14.481,14.772,15.031,15.218,15.372,15.48,15.568,15.66,15.762,15.871,15.876,16.056,16.21,16.462,16.693,16.877,17.116,17.453,17.947,18.299,18.583,18.828,19.1,19.508,19.86,20.187,20.627,21.167,21.321,21.853,22.262,23.022,23.707,24.386,25.219,26.097,26.879,27.67,28.505,29.758,30.84,31.689,32.268,32.926,33.906,34.916,36.049,36.914,37.975,38.982,39.792,40.138,40.237,40.65,41.419,42.522,43.262,44.145,44.583,45.184,45.895,47.127,47.957,48.601,48.408,48.827,49.606,50.692,51.526,52.26,53.074,53.224,54.839,55.721,55.567,56.28,56.804,57.733,58.761,59.471,60.353,60.065,61.127,61.623,63.123,63.856,64.164,64.47,64.071,65.09,66.842,67.038,66.048,67.999,68.233,68.952,68.506,70.029,70.044,70.372,70.067,72.397,73.158,73.444,73.605,75.341,76.323,76.712,77.208,78.682,78.815,80.246,80.357,81.69,81.9,83.966,83.086,84.308,85.35,85.866,87.257,88.302,89.161,89.43,90.067,90.204,90.092,88.602,89.746,89.777,89.908,90.342,89.991,90.342,91.806,93.188,93.363,96.21,97.041,98.395,99.65,100.165,98.878,101.307,102.911,104.385,104.462,105.918,107.169,109.878,111.629,111.287,112.225,111.112,111.7,110.034,107.581,106.053,105.424,106.125,105.252,108.391,109.6,108.188,107.834,111.281,113.865
"252","244","        Hotels and motels","DHOTRG3",10.251,10.388,10.416,10.608,10.553,10.69,10.581,10.663,10.773,10.773,10.8,10.718,10.855,10.773,10.883,10.883,10.883,10.856,10.8,10.883,10.773,10.966,11.075,11.103,11.103,11.158,11.295,11.24,11.157,11.295,11.543,11.735,11.9,12.01,12.175,12.284,12.532,12.807,12.972,13.191,13.439,13.686,14.016,14.403,14.673,15.032,15.335,15.528,15.665,15.719,15.802,15.885,15.968,16.077,16.049,16.244,16.38,16.655,16.903,17.095,17.341,17.725,18.303,18.661,18.908,19.155,19.43,19.87,20.252,20.612,21.105,21.712,21.766,22.34,22.754,23.637,24.436,25.228,26.219,27.264,28.203,29.13,30.071,31.52,32.808,33.776,34.325,34.959,36.078,37.238,38.531,39.456,40.755,41.992,42.872,43.119,43.175,43.749,44.58,45.595,46.663,47.682,48.097,48.584,49.363,50.818,51.776,52.488,52.023,52.38,53.26,54.449,55.324,56.062,56.943,56.971,58.899,59.856,59.415,60.159,60.581,61.56,62.625,63.324,64.301,63.692,64.823,65.234,66.934,67.653,67.898,68.047,67.259,68.37,70.279,70.248,68.893,71.336,71.514,72.264,71.409,73.174,73.083,73.345,72.74,75.581,76.389,76.557,76.575,78.643,79.686,80.022,80.42,82.084,82.042,83.676,83.648,85.152,85.238,87.647,86.313,87.652,88.777,89.254,90.811,91.875,92.786,92.96,93.509,93.417,92.988,90.76,91.977,91.712,91.501,91.665,90.864,90.972,92.482,93.878,93.75,97.014,97.637,98.815,100.028,100.364,98.45,101.172,102.83,104.28,104.075,105.612,106.829,109.818,111.679,110.916,111.739,110.003,110.414,107.931,104.368,102.044,100.789,101.281,99.734,103.372,104.55,102.385,101.539,105.547,108.546
"253","245","        Housing at schools","DSCHRG3",11.145,11.177,11.224,11.196,11.252,11.299,11.345,11.343,11.391,11.426,11.443,11.446,11.475,11.531,11.565,11.591,11.637,11.636,11.661,11.681,11.756,11.754,11.761,11.856,11.875,11.92,11.944,11.98,11.993,12.021,12.097,12.129,12.193,12.194,12.301,12.35,12.429,12.471,12.575,12.647,12.781,12.887,13.027,13.171,13.276,13.399,13.55,13.713,13.892,14.104,14.195,14.301,14.443,14.544,14.639,14.769,14.971,15.148,15.323,15.48,15.696,15.877,16.104,16.415,16.77,16.987,17.234,17.535,17.794,18.026,18.318,18.665,19.108,19.506,19.884,20.251,20.569,20.888,21.243,21.634,21.966,22.348,22.843,23.477,23.906,24.374,24.999,25.702,26.287,26.857,27.512,28.175,28.561,28.931,29.497,30.013,30.173,30.173,30.73,31.949,31.879,32.39,32.866,33.725,34.237,34.839,35.302,35.753,36.275,36.837,37.304,38.041,38.682,39.345,39.926,40.427,41.095,41.742,42.452,43.048,43.842,44.586,45.48,46.216,46.801,47.539,48.358,49.086,49.914,50.649,51.141,51.934,52.817,53.535,54.761,55.718,55.935,56.314,56.703,57.292,58.098,58.809,59.165,59.719,60.439,61.076,61.662,62.295,62.872,63.461,64.208,64.774,65.628,66.436,67.231,67.944,68.595,69.317,69.987,70.784,71.573,72.349,73.075,73.741,74.517,75.492,76.138,76.746,77.671,78.646,79.68,80.705,81.719,82.854,84.217,85.58,86.724,87.877,89.151,90.483,91.787,93.14,94.752,96.77,98.2,99.397,100.537,101.807,103.189,104.751,105.944,107.108,108.523,110.153,111.466,112.695,114.001,115.301,116.594,118.053,119.681,120.992,122.584,124.007,125.4,126.786,128.087,129.279,130.67,132.12,133.241
"254","246","    Financial services and insurance","DIFSRG3",11.617,11.57,11.618,11.751,11.927,12.061,12.228,12.378,12.381,12.427,12.617,12.809,13.038,13.125,13.082,13.059,13.091,13.016,13.074,13.181,13.38,13.564,13.731,13.88,13.863,13.896,14.01,14.173,14.485,14.746,14.968,15.116,15.059,15.047,15.162,15.409,15.702,16.103,16.511,16.855,17.293,17.621,17.89,18.191,18.373,18.538,18.722,19.008,19.248,19.593,19.989,20.284,20.706,20.913,21.122,21.222,21.019,21.323,21.627,21.976,22.5,22.953,23.448,23.931,24.357,24.808,25.027,25.511,25.699,25.523,26.078,26.426,26.589,27.42,28.461,29.224,30.47,31.518,31.852,32.597,31.383,33.674,34.122,34.143,34.461,35.179,36.113,37.884,38.961,38.832,38.43,38.269,39.08,39.88,41.485,42.964,44.184,43.016,46.201,45.763,45.708,47.437,48.679,48.667,50.298,49.529,49.594,49.199,51.346,52.072,52.785,53.525,53.649,53.095,54.016,54.535,55.83,56.578,57.948,58.023,58.978,59.313,58.872,59.208,60.245,62.255,62.671,63.01,63.474,63.762,65.486,66.387,68.614,69.563,70.057,70.415,70.151,70.486,70.659,70.458,70.603,71.026,72.097,72.668,73.457,74.044,74.783,75.5,76.053,76.682,78.029,79.046,80.51,81.739,82.443,83.476,83.928,83.721,84.017,84.311,84.822,84.738,84.766,85.006,86.61,85.392,85.063,85.261,85.854,85.771,83.672,85.1,85.754,87.099,87.912,88.993,89.404,91.138,92.068,92.987,94.587,95.948,97.413,97.964,99.11,99.969,100.178,100.743,100.992,101.836,102.325,103.893,105.214,105.97,107.317,108.786,109.484,111.042,110.299,109.962,108.737,109.465,110.604,113.622,115.497,117.565,117.017,117.252,117.947,118.646,118.917
"255","247","      Financial services","DFNLRG3",15.538,15.254,15.236,15.429,15.807,16.051,16.455,16.662,16.489,16.478,16.788,17.16,17.652,17.771,17.799,17.772,17.825,17.544,17.525,17.735,18.128,18.525,18.83,19.019,18.756,18.654,18.69,18.888,19.5,20.065,20.47,20.694,20.554,20.416,20.399,20.669,20.874,21.444,22.124,22.764,23.852,24.57,25.094,25.537,25.677,25.759,25.884,26.161,26.152,26.354,26.698,26.964,27.541,27.787,27.959,28.056,27.687,28.061,28.65,29.498,30.83,31.934,33.12,34.19,35.211,35.806,36.108,36.176,35.929,35.827,35.802,35.884,35.858,36.355,37.289,38.411,40.739,42.57,44.081,44.714,45.19,45.918,46.949,47.574,49.298,50.633,51.982,52.377,53.736,53.957,55.162,54.411,53.48,54.298,55.723,57.289,58.548,59.585,60.463,60.646,60.54,60.841,61.366,62.411,64.407,63.726,62.187,64.444,66.874,68.75,70.374,72.12,73.35,71.731,72.783,73.571,75.061,75.384,76.398,75.008,75.902,74.962,72.715,72.345,72.908,76.343,76.404,76.278,77.193,77.726,80.599,81.946,85.414,86.151,86.486,85.929,83.943,83.477,82.683,81.568,81.251,81.625,83.074,83.279,84.004,84.173,84.567,84.839,84.612,84.806,86.141,86.91,88.986,90.619,91.279,92.631,92.935,92.136,92.321,92.204,92.638,92.002,91.484,91.51,93.626,91.285,90.328,90.331,90.572,90.004,89.374,88.695,89.846,91.642,92.374,93.334,93.138,94.627,94.864,95.019,96.135,96.864,97.981,98.084,99.263,100.136,100.044,100.557,100.836,101.974,102.08,103.647,104.442,105.154,106.647,108.559,109.312,111.396,110.092,109.271,106.843,107.59,108.826,112.805,115.106,117.916,116.731,116.823,117.255,117.808,117.93
"256","248","        Financial services furnished without payment (107)","DIMPRG3",13.836,13.381,13.224,13.346,13.703,13.91,14.308,14.499,14.294,14.376,14.526,14.787,15.221,15.118,14.758,14.407,14.216,13.614,13.415,13.611,14.189,14.756,15.321,15.744,15.579,15.563,15.645,15.839,16.31,16.784,17.195,17.587,17.812,17.842,17.827,17.736,17.393,17.491,17.943,18.652,20.116,21.04,21.773,22.351,22.632,22.764,22.802,22.718,22.389,22.296,22.324,22.464,22.984,23.16,23.344,23.518,23.405,23.936,24.669,25.719,27.247,28.502,29.679,30.605,31.33,31.667,31.762,31.672,31.275,31.046,30.932,30.998,30.901,31.483,32.388,33.607,35.689,37.015,38.13,39.082,39.523,40.212,40.935,41.706,42.616,43.489,44.054,44.486,45.09,45.204,45.446,45.276,43.701,43.671,44.396,45.544,47.817,48.826,49.529,49.895,49.7,50.039,50.799,52.034,53.317,52.637,50.954,53.146,54.934,56.924,59.038,61.201,62.8,60.712,62.364,63.661,64.343,64.725,66.247,64.614,64.636,63.285,59.922,59.676,59.978,64.172,63.953,64.076,64.914,65.701,68.587,70.029,73.949,75.085,75.948,74.844,72.167,70.327,69.091,68.488,69.743,69.741,72.255,72.704,73.067,72.412,72.47,72.406,72.73,72.222,74.308,75.828,77.95,79.513,79.816,82.408,82.976,84.431,85.123,85.07,86.268,86.372,87.254,87.369,90.022,90.854,89.71,89.845,90.483,90.391,88.478,87.891,89.485,92.496,93.68,94.857,95.22,96.311,96.25,95.479,96.439,96.934,98.416,98.835,100.336,100.912,99.649,99.103,99.829,101.223,100.953,102.475,102.61,104.667,106.911,107.807,108.748,112.047,111.013,112.657,110.744,112.261,113.893,120.206,124.395,128.577,125.271,125.055,126.098,125.218,124.932
