"","Table 2#3#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"188","33","  Housing, utilities, and fuels","DHUFRG3",72.531,72.683,72.833,72.991,73.17,73.359,73.514,73.762,73.778,74.056,74.226,74.471,74.729,74.893,75.118,75.376,75.564,75.558,75.773,75.978,76.119,76.331,76.524,76.738,77.026,77.187,77.21,77.325,77.39,77.617,77.802,77.927,78.16,78.309,78.611,78.568,78.642,78.65,78.87,79.058,79.266,79.424,79.584,79.732,79.822,80.003,80.165,80.287,80.416,80.548,80.7,80.865,81.017,81.152,81.356,81.569,81.854,82.008,82.266,82.374,82.801,83.373,83.41,83.554,83.739,84.19,84.536,84.722,85.24,85.647,85.825,86.295,87.227,87.367,87.51,87.695,88.082,88.409,88.498,88.665,88.783,88.843,89.119,89.307,89.466,89.656,89.957,90.218,90.403,90.558,90.782,90.948,91.229,91.522,91.763,92.047,92.39,92.847,93.61,93.496,93.577,93.591,93.76,93.938,94.192,94.298,94.445,94.603,94.949,95.23,95.306,95.595,95.893,96.298,96.542,96.877,96.997,97.166,97.645,97.792,98.043,98.31,98.574,98.984,99.23,99.423,99.81,100.174,101.048,101.858,102.29,102.254,102.926,103.025,103.204,103.443,103.855,104.152,104.528,104.964,105.373,105.344,105.786,106.253,106.476,106.968,107.397,107.567,107.75,107.983,108.157,108.295,108.64,109.033,109.567,109.903,110.142,110.512,111.06,111.686,112.238,112.92,113.625,113.595,113.338,113.306,113.155,113.09,113.12,113.213,113.143,113.074,112.969,113,112.956,113.116,113.059,113.204,113.362,113.345,113.406,113.432,113.539,113.569,113.539,113.439,113.565,113.665,113.699,113.848,113.928,114.214,114.346,114.737,114.967,115.177,115.354,115.335,115.607,115.912,116.178,116.353,116.512,116.692,116.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","34","  Furnishings, household equipment, and routine household maintenance","DFHHRG3",100.047,100.343,100.435,100.426,100.165,100.122,100.717,101.112,101.359,101.532,100.974,100.998,101.488,101.487,101.462,101.694,101.34,101.344,101.533,101.75,101.9,101.728,101.587,101.434,101.612,101.882,101.705,102.068,102.183,102,102.134,101.751,101.871,101.798,101.543,101.43,101.679,101.992,102.19,102.835,102.466,102.284,102.778,102.48,102.265,102.347,102.221,102.207,102.593,102.216,102.055,102.586,102.043,102.233,102.383,102.133,102.362,102.073,101.942,101.831,102.164,102.166,102.728,103.087,102.951,102.79,103.343,103.2,103.575,103.296,103.445,103.134,103.435,103.381,102.858,103.143,102.713,103.008,103.062,102.858,103.116,102.88,103.001,102.726,102.655,102.275,102.287,102.649,102.513,102.372,102.287,101.84,101.887,101.792,101.465,100.828,100.868,100.766,100.414,100.746,99.816,99.76,99.863,99.422,99.296,99.238,98.964,98.732,99.131,99.39,99.334,99.182,99.114,99.315,98.993,98.815,98.813,99.509,99.496,99.362,99.783,99.831,100.039,100.197,100.578,100.074,100.013,99.802,99.679,99.808,99.945,100.249,100.202,100.376,100.344,100.504,100.664,100.554,100.573,100.713,100.604,100.906,100.787,100.55,100.539,100.767,100.835,100.698,100.561,100.732,100.443,100.119,99.967,99.918,100.029,99.884,100.297,100.388,100.692,100.517,100.75,100.867,101.113,101.283,101.809,101.997,101.681,101.663,101.837,102.115,102.422,102.34,102.475,102.531,102.068,101.412,101.6,101.143,100.786,100.605,100.574,100.196,100.064,99.578,99.406,99.056,98.848,98.673,98.493,98.399,97.9,97.77,98.176,98.191,97.927,98.143,98.42,98.577,98.531,98.679,98.628,98.88,98.691,98.671,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","35","  Health","DHLTRG3",75.082,75.153,75.332,75.459,75.532,75.731,75.775,76.025,76.143,76.389,76.552,76.724,76.811,76.953,77.066,77.216,77.333,77.591,77.65,77.782,77.945,78.133,78.268,78.373,78.397,78.545,78.796,78.93,79.046,79.199,79.23,79.283,79.416,79.3,79.417,79.664,79.756,79.875,80.093,80.292,80.509,80.628,80.703,80.825,81.059,81.175,81.33,81.508,81.651,81.847,81.986,82.127,82.317,82.486,82.692,82.847,83.026,83.205,83.407,83.68,83.958,84.093,84.197,84.364,84.537,84.643,85.212,85.442,85.647,85.865,86.05,86.273,86.665,86.994,87.224,87.527,87.677,87.986,88.097,88.359,88.644,88.793,88.989,89.203,89.186,89.347,89.571,89.821,90.079,90.174,90.636,90.888,91.146,91.325,91.685,92.061,92.177,92.29,92.63,92.952,93.452,93.583,93.939,94.144,94.354,94.803,94.999,95.213,95.655,95.91,96.194,96.537,96.763,96.931,97.164,97.355,97.55,97.756,97.97,98.203,98.504,98.899,99.123,99.29,99.563,99.807,100.025,100.206,100.575,101.033,101.404,101.571,101.63,101.901,102.209,102.521,102.851,103.125,103.464,103.772,104.007,104.148,104.169,104.356,105.299,105.513,105.614,105.837,106.001,106.241,106.537,106.828,107.138,107.572,107.747,108.313,108.546,108.849,109.065,108.981,108.923,108.97,109.133,109.25,109.436,109.784,110.16,110.459,110.805,111.067,111.3,111.537,111.919,112.146,112.29,112.729,112.93,113.397,113.632,113.822,114.008,114.288,114.595,114.847,114.959,115.227,115.316,115.542,115.847,115.844,116.039,116.194,116.184,116.556,116.733,117.055,117.247,117.413,117.574,117.714,118.039,118.036,118.269,118.497,118.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","36","  Transportation","DTRNRG3",80.11,80.345,80.663,80.719,81.114,81.357,81.131,81.048,80.776,81.108,80.744,81.034,81.415,81.677,82.481,83.194,83.418,82.8,82.762,82.772,83.26,83.863,83.912,84.244,84.306,84.536,84.475,83.966,82.996,82.728,82.746,83.47,84.112,84.492,83.667,83.205,82.721,82.22,81.547,81.167,81.142,81.268,81.639,81.444,81.44,81.58,81.445,80.956,80.924,80.59,81.185,82.822,82.801,82.775,83.531,84.432,85.105,85.281,85.17,85.865,86.189,86.781,88.92,87.985,87.794,89.597,89.216,88.347,89.656,89.671,89.604,89.536,89.613,89.355,88.833,89.19,90.758,90.259,88.368,87.958,88.664,87.221,85.635,84.91,84.929,84.628,85.853,87.178,87.288,87.328,87.552,87.78,88.065,88.87,88.502,88.431,89.833,91.438,91.428,89.269,87.162,87.214,88.121,89.557,90.914,89.342,89.183,89.809,91.057,91.539,91.607,91.023,92.064,92.968,92.788,92.593,93.234,95.281,96.647,96.513,95.59,96.536,97.159,98.026,96.365,96.427,98.564,101.325,108.158,106.964,102.79,102.096,104.196,103.964,103.489,105.472,106.045,106.04,108.121,109.432,105.283,101.836,102.21,104.153,103.421,104.093,106.36,107.319,108.807,108.746,109.217,108.504,109.722,110.203,113.778,114.716,115.243,115.684,116.619,116.503,118.351,122.182,125.005,122.745,123.179,116.618,102.383,96.627,98.045,100.541,99.151,99.557,100.51,105.219,106.165,108.573,109.618,110.321,111.806,112.323,114.02,114.097,113.702,113.441,111.734,109.727,111.977,112.977,113.778,115.588,115.927,118.595,120.293,122.731,125.708,127.509,127.072,124.112,126.262,127.23,128.781,127.6,127.202,126.374,126.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","37","  Communication","DCMCRG3",110.576,109.791,109.639,109.847,109.706,109.898,109.88,109.702,109.702,109.731,109.459,109.677,109.568,109.493,110.131,109.074,109.982,110.288,110.393,110.584,110.714,110.849,110.916,111.044,111.498,111.226,111.318,111.397,111.499,111.726,111.766,110.295,110.326,110.385,110.433,110.286,110.087,109.986,110.183,110.153,110.624,110.573,110.644,109.754,109.987,109.893,109.878,109.212,109.164,108.963,108.724,108.423,107.79,107.463,106.988,106.851,106.869,106.525,106.807,106.56,106.851,105.893,105.483,105.204,104.912,103.677,103.82,103.921,102.511,103.423,102.956,102.803,102.463,102.591,102.921,102.791,102.554,102.665,103.468,103.534,102.99,103.303,103.283,103.214,103.333,103.401,102.633,102.165,102.425,102.594,103.775,104.679,104.31,104.366,104.09,104.038,104.331,104.382,104.041,103.617,103.329,102.606,102.716,102.59,102.526,102.327,102.16,101.986,101.966,102.122,101.934,101.356,100.976,101.107,101.069,100.793,100.881,100.301,100.484,100.457,100.318,100.529,100.361,100.482,100.102,99.872,99.61,99.486,99.929,99.712,99.751,99.848,99.964,99.937,100.02,100.164,99.98,100.143,100.397,100.009,99.809,98.977,97.775,97.132,96.399,96.495,96.691,96.866,97.185,96.908,96.891,97.073,97.167,97.121,96.776,96.892,96.914,97.043,97.216,97.46,97.839,98.252,98.857,98.816,98.705,98.725,98.916,99.146,99.303,99.438,99.526,99.683,99.662,99.606,99.713,99.735,99.918,100.045,99.466,99.355,99.469,99.499,99.504,99.53,99.558,99.489,99.528,99.462,99.322,99.185,99.086,98.582,98.258,98.317,98.347,98.248,98.092,98.129,97.917,97.917,97.906,97.942,97.79,97.845,98.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","38","  Recreation","DRRLRG3",115.868,115.839,115.563,116.012,116.124,115.295,115.46,115.419,115.542,115.284,115.342,115.371,115.077,115.445,115.458,115.215,115.003,114.763,114.694,114.681,114.609,114.586,114.45,114.464,114.123,114.053,114.03,113.52,113.219,113.18,112.852,112.674,112.546,112.393,112.036,111.939,111.943,111.753,111.707,111.626,111.051,110.807,110.464,110.143,109.853,109.586,109.35,109.058,109.017,108.872,108.584,108.617,108.592,108.355,107.945,107.691,107.231,107.13,106.945,107.023,106.915,106.788,107.017,106.83,107.231,107.211,107.117,106.912,106.834,106.702,106.508,106.36,106.282,106.078,105.662,105.908,105.732,105.529,105.457,105.245,105.125,105,104.959,104.703,104.597,104.476,104.26,104.336,104.254,103.862,103.705,103.596,103.347,103.338,103.194,103.147,103.057,102.966,102.846,102.542,102.313,102.083,102.022,101.849,101.735,101.591,101.571,101.601,101.539,101.604,101.714,101.781,101.559,101.507,101.218,101.022,101.03,101.043,100.829,100.516,100.475,100.149,100.067,100.046,100.107,99.98,99.89,99.858,100.066,100.038,99.73,99.594,99.469,99.406,99.457,99.355,99.208,99.024,98.947,98.868,98.438,98.284,98.215,98.052,97.885,97.799,97.663,97.596,97.579,97.34,97.065,96.625,96.718,96.922,96.782,96.712,96.903,96.886,96.981,96.85,96.816,96.899,96.998,97.118,97.117,97.051,96.602,96.231,96.155,96.272,96.014,95.697,95.517,95.601,95.291,95.132,94.794,94.528,94.232,93.789,93.737,93.553,93.401,93.328,93.027,92.772,92.549,92.524,92.197,92.035,91.87,91.365,91.375,91.549,91.393,91.326,91.334,91.066,90.892,90.73,90.501,90.251,90.172,90.181,90.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","39","  Education","DEDURG3",54.8,55.128,55.353,55.564,55.791,55.972,56.254,56.522,56.558,56.793,57.047,57.341,57.657,57.937,58.207,58.457,58.671,58.897,59.114,59.295,59.569,60.134,60.404,60.628,60.84,60.952,61.075,61.286,61.541,61.778,62.044,62.265,62.519,62.733,62.956,63.203,63.421,63.605,63.866,64.133,64.421,64.587,64.892,64.978,65.391,65.633,65.878,66.317,66.473,66.792,67.113,67.377,67.678,67.892,68.207,68.215,68.533,68.945,68.977,69.212,69.721,70.046,70.302,70.626,71.003,71.579,71.832,71.75,71.964,72.243,72.516,72.859,73.149,73.488,73.848,74.199,74.529,74.942,75.464,75.827,76.22,76.609,76.985,77.209,77.643,78.179,78.57,79.05,79.443,79.906,80.362,80.799,81.148,81.566,82.034,82.416,83.038,83.515,83.985,84.528,84.973,85.379,86.01,87.594,88.043,88.632,89.011,89.629,90.277,90.791,91.384,91.882,92.364,92.79,93.355,94.022,95.078,95.462,96.004,96.558,97.207,97.643,98.22,98.723,99.388,99.995,100.427,100.561,101.365,101.66,102.156,102.656,103.402,103.908,104.417,104.978,105.615,106.149,106.764,107.259,107.561,108.072,108.702,109.245,109.55,110.193,110.936,111.296,111.788,112.21,112.518,113.194,113.41,114.385,115.062,115.69,116.208,116.659,117.089,117.759,118.194,118.768,119.205,119.842,120.524,121.058,121.565,122.116,122.751,123.296,123.774,124.218,124.958,125.442,126.045,126.85,127.189,127.78,128.079,128.623,129.115,129.667,130.277,130.831,131.183,131.724,132.266,132.304,132.518,132.777,133.333,133.827,134.751,135.383,135.84,136.428,136.9,137.332,138.317,139.051,139.393,140.022,140.671,141.205,141.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","40","  Food services and accommodations","DFSARG3",75.067,75.224,75.523,75.8,76.013,76.141,76.295,76.387,76.633,76.784,76.833,76.857,77.019,77.149,77.382,77.673,77.95,78.047,78.318,78.477,78.638,78.956,79.198,79.372,79.529,79.687,79.9,80.11,80.135,80.39,80.524,80.641,80.885,81.133,81.329,81.727,81.737,81.837,81.939,82.176,82.44,82.464,82.564,82.74,83.204,83.362,83.596,83.817,83.85,83.907,84.12,84.428,84.53,84.578,84.874,85.059,85.345,85.419,85.584,85.811,86.096,86.225,86.527,86.6,86.798,87.049,87.338,87.497,87.71,87.911,88.119,88.075,88.449,88.659,89.008,89.113,89.342,89.709,89.854,90.202,90.079,90.161,90.503,90.686,90.881,91.254,91.218,91.346,91.517,91.686,91.782,92.127,92.264,92.355,92.668,92.753,92.79,92.975,92.968,92.971,93.515,93.653,93.894,94.042,94.15,94.523,94.736,95.082,95.299,95.346,95.858,96.223,96.593,96.738,97.145,97.318,97.764,98.03,98.125,98.285,98.637,98.975,99.569,99.618,99.61,99.88,100.092,100.218,100.044,100.811,101.147,101.4,101.715,102.058,102.436,102.698,103.092,103.332,103.559,103.815,103.954,104.283,104.557,104.883,105.404,105.807,105.789,106.394,106.83,107.327,107.865,108.147,108.517,108.707,108.955,109.178,109.674,109.964,110.322,110.342,110.87,111.391,112.027,112.303,112.723,113.038,113.293,113.489,113.738,113.833,113.733,114.037,114.096,114.16,114.075,114.244,114.462,114.775,114.761,114.875,114.826,114.843,114.898,115.155,115.657,116.022,115.966,116.176,116.43,116.423,116.398,116.643,116.712,116.839,117.266,117.636,118.429,119.205,119.594,119.732,119.764,119.793,120.117,120.281,120.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","41","  Financial services and insurance","DIFSRG3",73.167,73.55,73.654,73.951,73.995,74.188,74.568,74.753,75.029,75.35,75.418,75.732,76.099,76.264,75.794,76.344,76.679,77.023,77.73,78.023,78.336,78.629,79.135,79.373,79.85,80.532,81.147,81.375,81.555,82.288,82.096,82.395,82.837,83.041,83.644,83.742,83.816,83.885,84.083,83.969,84.145,83.048,84.095,84.495,83.46,84.391,84.133,84.41,84.686,84.844,84.935,84.918,84.812,84.482,84.82,84.67,84.807,84.835,84.893,85.289,86.165,86.901,86.764,85.724,85.376,85.077,85.041,84.955,85.194,85.39,85.277,85.115,85.736,85.92,85.906,85.86,85.799,85.653,85.65,85.491,79.876,85.001,85.137,85.161,85.243,85.8,86.217,86.688,87.169,87.441,87.688,87.832,88.215,88.702,89.113,89.163,89.051,89.351,89.809,90.586,91.245,91.582,91.794,92.065,92.344,92.645,92.948,93.369,94.162,94.618,94.981,95.475,95.92,96.45,97.112,97.44,97.688,97.687,97.958,98.246,98.651,99.149,99.531,99.876,99.985,100.045,100.074,100.131,100.328,100.676,100.788,100.766,100.964,100.877,101.136,101.549,101.872,102.087,101.843,102.167,102.965,103.607,103.874,104.198,104.96,105.229,105.453,105.736,105.916,106.258,106.528,107.246,108.178,108.496,108.844,109.019,109.154,109.414,109.884,110.734,111.099,111.294,110.362,110.13,110.405,110.345,109.854,109.687,109.322,108.704,108.187,108.828,109.433,110.134,110.337,110.534,110.941,113.113,113.9,113.852,114.427,115.277,116.787,117.151,117.926,117.618,117.141,116.938,116.972,117.257,117.408,117.093,117.758,117.95,118.132,118.705,118.586,118.647,118.891,118.974,118.887,119.051,119.217,119.784,119.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","42","  Other goods and services","DOISRG3",76.163,76.41,76.536,76.712,76.74,77.07,77.09,77.467,77.541,77.695,77.776,77.887,77.941,77.862,78.212,78.251,78.483,78.381,78.81,78.75,78.865,79.012,79.148,78.754,79.232,79.321,79.732,79.85,79.978,80.155,80.161,80.39,80.413,80.749,80.854,80.87,81.187,81.623,81.325,81.878,82.244,81.862,82.184,82.473,82.935,83.085,82.88,84.74,85.688,85.662,85.214,86.065,86.017,85.931,86.519,86.467,87.379,87.603,87.61,87.527,87.892,88.356,88.833,89.509,88.902,88.719,89.327,89.231,89.874,89.708,90.521,90.236,90.736,90.822,91.067,91.565,91.328,91.875,92.68,92.062,92.486,92.446,92.826,92.502,92.799,93.084,92.944,93.75,93.299,94.081,94.078,94.395,94.887,94.509,94.529,94.604,94.606,94.98,94.969,95.21,95.169,95.281,95.576,95.854,95.851,95.905,95.963,95.987,96.444,96.62,96.838,97.091,97.294,97.506,97.848,97.875,97.714,97.724,97.8,98.142,98.344,99.096,99.283,99.048,99.256,99.441,100.046,100.384,101.054,101.169,101.309,101.57,101.829,101.863,102.041,102.244,102.528,102.94,103.043,103.752,104.084,104.425,104.616,105.379,106.031,106.549,106.55,106.61,106.938,107.459,107.513,107.539,107.954,108.208,108.441,108.732,109.372,109.83,110.293,110.83,111.173,111.55,111.979,112.225,112.377,112.594,112.751,112.946,113.173,113.389,115.048,116.61,116.417,116.672,117.249,117.205,117.704,118.174,118.428,118.529,118.644,118.68,119.053,119.12,119.329,119.617,120.139,120.74,120.848,120.597,120.976,121.473,121.813,122,122.101,122.486,122.471,122.806,122.996,123.442,123.514,123.917,124.3,124.47,124.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","43","  Net foreign travel and expenditures abroad by U.S. residents","ZZZZZZ3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","44","Final consumption expenditures of nonprofit institutions serving households (NPISHs) \1\","DNPIRG3",73.827,75.251,75.912,75.017,75.406,75.318,75.513,76.022,75.434,75.493,75.489,75.416,75.819,75.062,76.009,76.608,76.833,76.219,76.958,76.86,77.09,77.246,77.696,77.935,78.057,79.259,78.656,78.729,78.733,78.741,80.603,79.801,80.032,82.027,82.026,81.966,83.158,83.592,83.757,84.776,85.281,85.302,85.6,86.113,86.079,86.079,85.936,85.919,86.082,86.119,86.343,87.179,87.282,87.57,88.096,88.637,89.563,90.411,90.076,90.551,89.997,90.583,91.611,92.498,92.919,94.052,92.915,93.141,94,94.05,94.929,95.509,96.7,96.677,96.7,96.735,97.558,98.092,98.21,98.001,97.618,97.217,97.196,97.075,97.378,98.14,98.474,98.868,98.747,99.253,98.464,98.061,97.835,97.862,97.307,96.798,96.731,97.335,97.985,96.806,95.904,96.085,95.971,96.478,97.029,96.115,96.195,96.459,95.448,95.218,95.011,95.512,96.26,96.784,97.211,96.879,96.731,96.248,96.318,96.794,97.948,97.707,98.849,99.134,98.633,98.175,99.509,100.731,102.57,102.853,101.967,101.925,102.082,102.003,101.792,102.376,101.924,102.244,101.97,102.031,102,102.121,101.909,102.256,103.124,103.47,103.613,103.329,103.25,103.442,103.603,104.145,104.513,103.718,103.268,103.08,102.463,101.941,102.878,103.598,104.906,105.81,106.356,106.139,106.065,104.188,103.672,103.53,102.03,102.033,101.153,101.5,101.138,101.068,101.458,100.925,101.367,100.87,100.26,99.984,100.153,99.837,99.46,99.156,99.47,99.109,99.862,100.138,99.643,101.231,101.423,101.374,102.101,101.43,102.031,101.835,102.961,102.626,103.373,102.959,101.662,102.637,102.764,102.33,103.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","45","  Gross output of nonprofit institutions \2\","DNPERG3",71.732,72.144,72.472,72.437,72.61,72.672,72.791,73.105,73.146,73.4,73.548,73.662,73.933,73.874,74.205,74.484,74.637,74.733,74.928,74.998,75.189,75.352,75.607,75.758,75.795,76.14,76.177,76.309,76.425,76.576,76.894,76.837,77.061,77.367,77.47,77.628,77.937,78.123,78.34,78.675,78.948,79.045,79.203,79.382,79.507,79.575,79.68,79.824,80.02,80.149,80.31,80.619,80.793,80.956,81.22,81.423,81.809,82.131,82.233,82.499,82.648,82.936,83.299,83.659,83.931,84.342,84.632,84.793,85.168,85.361,85.736,86.031,86.381,86.626,86.81,87.077,87.436,87.748,87.902,88.083,88.243,88.193,88.35,88.491,88.703,89.074,89.409,89.692,89.901,90.151,90.428,90.619,90.826,91.017,91.214,91.407,91.688,92.096,92.472,92.438,92.654,92.846,93.082,93.484,93.786,94.045,94.254,94.46,94.674,94.857,95.089,95.517,95.927,96.278,96.634,96.739,96.888,96.908,97.137,97.499,98.073,98.428,98.89,99.105,99.201,99.301,99.854,100.389,101.262,101.754,101.803,101.94,102.203,102.395,102.611,103.083,103.241,103.59,103.806,104.121,104.306,104.509,104.635,104.954,105.499,105.847,106.046,106.194,106.352,106.651,106.891,107.167,107.45,107.692,108.004,108.271,108.416,108.565,109.012,109.12,109.501,109.757,110.024,110.077,110.222,109.977,110.091,110.33,110.142,110.346,110.286,110.495,110.672,110.882,111.135,111.408,111.645,111.91,111.929,112.016,112.233,112.353,112.444,112.574,112.763,112.846,113.197,113.396,113.465,113.808,114.018,114.141,114.542,114.601,114.874,115.048,115.581,115.657,116.017,116.049,115.956,116.167,116.423,116.499,116.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","46","  Less: Receipts from sales of goods and services by nonprofit institutions \3\","DNPSRG3",70.705,70.823,71.055,71.264,71.375,71.48,71.575,71.831,72.052,72.361,72.554,72.722,72.953,73.106,73.249,73.43,73.562,73.873,73.902,74.022,74.2,74.364,74.559,74.683,74.695,74.804,75.012,75.159,75.303,75.489,75.396,75.533,75.752,75.607,75.735,75.948,76.016,76.133,76.361,76.505,76.711,76.826,76.944,77.027,77.195,77.282,77.46,77.65,77.856,78.012,78.154,78.308,78.502,78.626,78.813,78.915,79.139,79.304,79.533,79.736,80.096,80.292,80.449,80.648,80.873,81.064,81.789,81.929,82.152,82.389,82.602,82.806,82.888,83.217,83.452,83.794,84.003,84.243,84.408,84.714,85.048,85.111,85.327,85.552,85.733,85.977,86.311,86.556,86.872,87.037,87.666,88.057,88.41,88.657,89.113,89.549,89.95,90.288,90.567,90.931,91.54,91.734,92.092,92.455,92.668,93.336,93.589,93.775,94.414,94.739,95.123,95.523,95.816,96.108,96.441,96.692,96.939,97.126,97.407,97.732,98.121,98.66,98.913,99.102,99.382,99.659,99.966,100.281,100.84,101.391,101.747,101.939,102.237,102.518,102.876,103.308,103.673,104.029,104.419,104.823,105.087,105.319,105.566,105.875,106.303,106.653,106.871,107.169,107.411,107.751,108.023,108.204,108.453,109.078,109.677,110.122,110.564,110.976,111.229,111.102,111.119,111.118,111.271,111.426,111.658,112.072,112.442,112.832,113.179,113.457,113.723,113.872,114.258,114.575,114.771,115.358,115.51,116.076,116.345,116.577,116.812,117.109,117.389,117.693,117.83,118.091,118.283,118.45,118.738,118.603,118.818,119.005,119.283,119.62,119.768,120.084,120.392,120.623,120.832,121.033,121.414,121.324,121.632,121.911,121.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
