"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"11","3","  Durable goods","DDURRG3",54.478,54.51,54.578,54.633,54.724,54.833,54.86,54.605,54.698,54.659,54.703,54.728,54.611,54.7,54.54,54.606,54.6,54.451,54.456,54.468,54.23,54.185,54.54,54.146,54.276,54.295,54.327,54.443,54.572,54.653,54.695,54.784,54.933,54.883,54.626,54.7,54.653,54.734,54.844,54.749,54.762,54.934,54.975,54.982,55.029,54.772,54.792,54.772,54.692,54.811,54.887,54.896,54.932,55.065,55.022,54.994,55.341,55.347,55.26,55.272,55.323,55.435,55.359,55.383,55.322,55.316,55.348,55.267,55.227,55.093,55.186,55.233,55.206,55.175,55.158,55.113,55.166,54.742,54.701,54.754,54.745,54.307,54.32,54.668,54.234,54.429,54.415,54.569,54.578,54.631,54.794,54.839,54.871,54.958,55.009,55.288,55.019,54.933,54.959,55.106,55.234,55.297,55.612,55.83,56.021,56.31,56.481,56.363,56.624,56.743,56.884,56.982,57.103,57.204,57.372,57.552,57.79,57.987,58.214,58.09,58.191,58.417,58.701,58.809,58.833,58.979,59.08,59.184,59.202,59.455,59.558,59.547,59.532,59.62,59.715,59.766,59.866,59.938,60.117,60.281,60.493,60.89,61.335,61.675,62.008,62.208,62.288,62.473,62.609,62.749,62.895,62.432,62.085,62.038,62.094,62.317,62.638,62.675,62.744,62.939,63.026,63.057,63.18,63.324,63.482,63.053,63.093,63.231,63.229,63.419,63.512,63.764,63.904,63.991,64.127,64.216,64.262,64.256,64.438,64.526,64.792,65.057,65.511,65.963,66.656,67.686,68.59,69.222,70.125,71.029,71.48,71.932,72.017,72.554,73.228,73.816,73.858,74.041,74.378,74.699,75.069,75.426,75.766,76.401,76.744,76.943,76.979,77.444,77.825,77.959,78.381,78.519,79.152,79.834,79.977,80.234
"12","4","    Motor vehicles and parts","DMOTRG3",32.602,32.652,32.738,32.769,32.875,33.003,33.048,32.668,32.79,32.749,32.821,32.83,32.596,32.647,32.347,32.407,32.371,32.159,32.133,32.145,31.793,31.724,32.228,31.639,31.83,31.875,31.94,32.106,32.273,32.404,32.503,32.633,32.895,32.835,32.471,32.608,32.545,32.648,32.781,32.846,32.89,32.99,33.044,33.121,33.22,32.853,32.886,32.868,32.754,32.899,32.991,33.016,33.043,33.211,33.152,33.117,33.51,33.488,33.319,33.303,33.424,33.547,33.459,33.458,33.392,33.423,33.494,33.412,33.391,33.212,33.363,33.474,33.494,33.454,33.459,33.408,33.491,32.891,32.913,33.068,33.104,32.604,32.661,33.221,32.584,32.821,32.783,32.903,32.889,32.908,33.034,32.997,32.957,32.98,32.951,33.267,32.724,32.647,32.705,32.867,32.988,33.029,33.424,33.651,33.864,34.207,34.349,34.01,34.152,34.175,34.228,34.28,34.369,34.415,34.503,34.602,34.765,34.899,35.097,34.78,34.732,34.928,35.207,35.204,35.057,35.18,35.202,35.302,35.211,35.467,35.575,35.544,35.535,35.55,35.638,35.68,35.785,35.903,36.092,36.295,36.559,37.086,37.391,37.85,38.189,38.371,38.362,38.429,38.513,38.556,38.667,37.857,37.309,37.288,37.351,37.523,37.864,37.942,38.034,38.201,38.27,38.261,38.318,38.454,38.572,37.874,37.843,37.923,37.898,38.073,38.137,38.339,38.39,38.37,38.43,38.486,38.409,38.33,38.408,38.376,38.315,38.374,38.549,38.815,39.43,40.353,41.148,41.524,42.15,42.89,43.094,43.309,42.987,43.417,44.191,44.344,44.212,44.439,44.666,44.97,45.308,45.579,45.733,46.326,46.468,46.78,46.976,47.265,47.495,47.692,47.884,48.394,48.907,49.638,49.676,49.988
"13","5","      New motor vehicles (55)","DNMVRG3",38.531,38.53,38.677,38.601,38.749,38.823,38.823,38.75,38.901,38.831,38.754,38.821,38.585,38.582,38.22,38.461,38.469,38.317,38.376,38.371,38.004,38.017,37.578,37.801,38.09,38.011,38.231,38.231,38.231,38.305,38.38,38.452,38.67,38.441,37.844,37.993,38.072,38.001,38.076,38.148,38.073,38.147,38.222,38.296,38.443,37.922,37.922,37.7,37.704,37.781,37.784,37.712,37.862,38.011,37.861,37.859,38.153,38.149,37.777,37.632,37.861,38.014,37.867,37.866,37.865,37.864,37.864,37.715,37.716,37.495,37.567,37.412,37.551,37.479,37.493,37.593,37.456,36.56,36.617,36.752,36.966,36.07,36.142,36.291,35.999,36.076,36.077,36.299,36.223,36.294,36.437,36.288,36.216,36.296,36.373,36.225,36,35.998,36.069,36.142,36.215,36.287,36.507,36.802,36.951,37.323,37.252,37.258,37.265,37.27,37.271,37.342,37.488,37.488,37.562,37.636,37.86,38.009,38.233,37.79,37.722,37.797,38.02,38.017,38.013,38.156,38.222,38.364,38.282,38.496,38.634,38.546,38.53,38.516,38.655,38.722,38.717,38.713,38.86,39.153,39.517,40.173,40.619,41.151,41.545,41.64,41.51,41.523,41.593,41.647,41.832,40.49,39.692,39.659,39.759,40.065,40.504,40.574,40.646,40.797,40.722,40.721,40.791,41.017,41.176,40.156,40.094,40.169,40.16,40.304,40.375,40.6,40.671,40.663,40.798,40.938,40.865,40.801,40.72,40.624,40.732,40.856,40.995,41.224,41.816,42.546,43.342,43.566,44.186,45.048,45.154,45.243,44.644,45.246,46.456,46.712,46.513,46.68,46.685,46.995,47.31,47.555,47.707,48.505,48.605,48.871,49.001,49.146,49.214,49.277,49.416,49.71,50.092,50.93,50.719,50.943
"14","6","        New autos","DNEARG3",38.961,38.961,39.11,39.033,39.182,39.256,39.256,39.183,39.335,39.264,39.187,39.254,39.015,39.013,38.646,38.891,38.899,38.745,38.805,38.799,38.428,38.442,37.998,38.223,38.516,38.436,38.658,38.658,38.658,38.733,38.809,38.882,39.102,38.87,38.266,38.417,38.498,38.425,38.501,38.574,38.498,38.573,38.648,38.723,38.872,38.345,38.345,38.121,38.125,38.203,38.206,38.133,38.285,38.435,38.284,38.282,38.579,38.575,38.199,38.052,38.284,38.438,38.289,38.288,38.287,38.287,38.287,38.137,38.138,37.914,37.987,37.831,37.972,37.899,37.914,38.016,37.877,36.972,37.029,37.165,37.38,36.474,36.546,36.697,36.401,36.479,36.48,36.704,36.627,36.699,36.843,36.692,36.619,36.7,36.779,36.629,36.401,36.4,36.475,36.551,36.627,36.7,36.923,37.222,37.373,37.751,37.678,37.68,37.68,37.681,37.683,37.759,37.911,37.912,37.989,38.064,38.29,38.44,38.666,38.217,38.144,38.22,38.446,38.446,38.444,38.59,38.66,38.803,38.718,38.931,39.068,38.978,38.962,38.949,39.088,39.155,39.15,39.148,39.297,39.594,39.962,40.627,41.078,41.616,42.017,42.115,41.983,41.998,42.072,42.13,42.321,40.964,40.154,40.116,40.214,40.523,40.966,41.038,41.111,41.262,41.189,41.19,41.267,41.494,41.646,40.597,40.526,40.606,40.613,40.766,40.842,41.063,41.134,41.128,41.272,41.414,41.331,41.246,41.158,41.064,41.191,41.324,41.462,41.68,42.275,43.021,43.843,44.073,44.684,45.528,45.623,45.717,45.137,45.759,46.986,47.242,47.039,47.203,47.208,47.515,47.822,48.054,48.202,49.016,49.144,49.426,49.562,49.703,49.769,49.837,49.98,50.274,50.645,51.467,51.24,51.465
"15","7","          New domestic autos","DNDCRG3",38.943,38.943,39.093,39.018,39.168,39.243,39.243,39.168,39.318,39.243,39.168,39.243,39.018,39.018,38.643,38.868,38.868,38.718,38.793,38.793,38.418,38.418,37.968,38.193,38.493,38.418,38.643,38.643,38.643,38.718,38.793,38.868,39.093,38.868,38.268,38.418,38.493,38.418,38.493,38.568,38.493,38.568,38.643,38.718,38.868,38.343,38.343,38.118,38.118,38.193,38.193,38.118,38.268,38.418,38.268,38.268,38.568,38.568,38.193,38.043,38.268,38.418,38.268,38.268,38.268,38.268,38.268,38.118,38.118,37.893,37.968,37.818,37.968,37.893,37.893,37.968,37.818,36.917,36.992,37.142,37.367,36.467,36.542,36.692,36.392,36.467,36.467,36.692,36.617,36.692,36.842,36.692,36.617,36.692,36.767,36.617,36.392,36.392,36.467,36.542,36.617,36.692,36.917,37.217,37.367,37.743,37.668,37.668,37.668,37.668,37.668,37.743,37.893,37.893,37.968,38.043,38.268,38.418,38.643,38.193,38.118,38.193,38.418,38.418,38.418,38.568,38.643,38.793,38.718,38.943,39.093,39.018,39.018,39.018,39.168,39.243,39.243,39.243,39.393,39.693,40.069,40.744,41.194,41.719,42.095,42.17,42.02,42.02,42.095,42.17,42.395,41.044,40.219,40.144,40.219,40.519,40.969,41.044,41.119,41.269,41.194,41.194,41.269,41.494,41.644,40.594,40.519,40.594,40.594,40.744,40.819,41.044,41.119,41.119,41.269,41.419,41.344,41.269,41.194,41.119,41.269,41.419,41.569,41.794,42.395,43.145,43.97,44.196,44.796,45.621,45.696,45.771,45.171,45.771,46.972,47.197,46.972,47.122,47.122,47.422,47.722,47.947,48.097,48.923,49.073,49.373,49.523,49.673,49.748,49.823,49.973,50.273,50.649,51.474,51.249,51.474
"16","8","          New foreign autos","DNFCRG3",38.943,38.943,39.093,39.018,39.168,39.243,39.243,39.168,39.318,39.243,39.168,39.243,39.018,39.018,38.643,38.868,38.868,38.718,38.793,38.793,38.418,38.418,37.968,38.193,38.493,38.418,38.643,38.643,38.643,38.718,38.793,38.868,39.093,38.868,38.268,38.418,38.493,38.418,38.493,38.568,38.493,38.568,38.643,38.718,38.868,38.343,38.343,38.118,38.118,38.193,38.193,38.118,38.268,38.418,38.268,38.268,38.568,38.568,38.193,38.043,38.268,38.418,38.268,38.268,38.268,38.268,38.268,38.118,38.118,37.893,37.968,37.818,37.968,37.893,37.893,37.968,37.818,36.917,36.992,37.142,37.367,36.467,36.542,36.692,36.392,36.467,36.467,36.692,36.617,36.692,36.842,36.692,36.617,36.692,36.767,36.617,36.392,36.392,36.467,36.542,36.617,36.692,36.917,37.217,37.367,37.743,37.668,37.668,37.668,37.668,37.668,37.743,37.893,37.893,37.968,38.043,38.268,38.418,38.643,38.193,38.118,38.193,38.418,38.418,38.418,38.568,38.643,38.793,38.718,38.943,39.093,39.018,39.018,39.018,39.168,39.243,39.243,39.243,39.393,39.693,40.069,40.744,41.194,41.719,42.095,42.17,42.02,42.02,42.095,42.17,42.395,41.044,40.219,40.144,40.219,40.519,40.969,41.044,41.119,41.269,41.194,41.194,41.269,41.494,41.644,40.594,40.519,40.594,40.594,40.744,40.819,41.044,41.119,41.119,41.269,41.419,41.344,41.269,41.194,41.119,41.269,41.419,41.569,41.794,42.395,43.145,43.97,44.196,44.796,45.621,45.696,45.771,45.171,45.771,46.972,47.197,46.972,47.122,47.122,47.422,47.722,47.947,48.097,48.923,49.073,49.373,49.523,49.673,49.748,49.823,49.973,50.273,50.649,51.474,51.249,51.474
"17","9","        New light trucks","DNWTRG3",36.57,36.57,36.711,36.641,36.782,36.852,36.852,36.782,36.922,36.852,36.782,36.852,36.641,36.641,36.288,36.5,36.5,36.359,36.429,36.429,36.077,36.077,35.654,35.866,36.147,36.077,36.288,36.288,36.288,36.359,36.429,36.5,36.711,36.5,35.936,36.077,36.147,36.077,36.147,36.218,36.147,36.218,36.288,36.359,36.5,36.006,36.006,35.795,35.795,35.866,35.866,35.795,35.936,36.077,35.936,35.936,36.218,36.218,35.866,35.725,35.936,36.077,35.936,35.936,35.936,35.936,35.936,35.795,35.795,35.584,35.654,35.513,35.654,35.584,35.584,35.654,35.513,34.668,34.738,34.879,35.09,34.245,34.315,34.456,34.174,34.245,34.245,34.456,34.386,34.456,34.597,34.456,34.386,34.456,34.527,34.386,34.174,34.163,34.185,34.196,34.24,34.283,34.502,34.763,34.894,35.211,35.156,35.232,35.363,35.418,35.407,35.396,35.472,35.451,35.505,35.56,35.778,35.931,36.16,35.767,35.756,35.832,36.04,36.007,35.974,36.072,36.105,36.247,36.192,36.454,36.618,36.552,36.531,36.52,36.672,36.749,36.738,36.727,36.847,37.12,37.49,38.134,38.581,39.094,39.454,39.519,39.388,39.377,39.421,39.465,39.639,38.363,37.61,37.567,37.654,37.938,38.341,38.396,38.45,38.592,38.494,38.461,38.483,38.701,38.919,38.09,38.09,38.123,37.992,38.069,38.112,38.374,38.45,38.428,38.516,38.647,38.647,38.712,38.679,38.581,38.592,38.679,38.832,39.127,39.716,40.37,41.025,41.21,41.854,42.792,42.933,42.977,42.268,42.737,43.828,44.057,43.861,44.024,44.024,44.351,44.711,45.028,45.213,45.955,45.955,46.173,46.293,46.468,46.555,46.609,46.74,47.035,47.46,48.355,48.202,48.409
"18","10","      Net purchases of used motor vehicles (56)","DNPVRG3",11.9,12.046,11.998,12.155,12.174,12.368,12.508,12.403,12.367,12.275,12.544,12.484,12.239,12.381,12.147,11.909,11.836,11.566,11.466,11.539,11.258,11.015,12.986,11.334,11.364,11.725,11.718,12.069,12.476,12.717,12.803,12.981,13.262,13.433,13.396,13.482,13.085,13.575,13.888,14.225,14.441,14.545,14.569,14.638,14.727,14.605,14.76,14.958,14.555,14.834,15.088,15.332,15.093,15.365,15.407,15.241,15.855,15.814,16.101,16.357,16.286,16.414,16.475,16.49,16.31,16.456,16.691,16.688,16.555,16.405,16.682,17.42,17.014,17,16.956,16.35,17.037,16.965,16.892,17.092,16.707,17.087,17.069,18.724,17.101,17.834,17.706,17.525,17.593,17.418,17.503,17.74,17.75,17.613,17.263,18.806,17.349,17.048,17.09,17.511,17.705,17.634,18.477,18.528,18.856,19.166,19.677,18.379,18.821,18.844,19.016,19.064,19.072,19.285,19.375,19.517,19.531,19.589,19.692,19.483,19.358,20.011,20.574,20.412,19.768,19.886,19.736,19.782,19.504,19.867,19.861,19.903,19.864,19.797,19.675,19.748,20.107,20.46,20.455,20.379,20.261,20.551,20.758,21.134,21.362,21.94,22.228,22.565,22.669,22.67,22.391,22.457,22.317,22.321,22.088,22.037,22.308,22.495,22.855,23.3,23.657,23.714,23.73,23.706,23.807,23.819,23.908,24.005,24.194,24.633,24.847,25.261,25.38,25.336,25.213,25.244,25.16,25.1,25.467,25.531,24.872,24.682,24.508,24.659,25.176,26.711,27.592,28.342,29.149,29.841,30.52,30.54,30.69,30.622,30.534,30.307,30.286,30.625,31.413,31.845,32.186,32.464,32.455,32.514,32.52,32.96,33.454,34.254,35.07,35.757,36.103,37.255,37.845,38.307,38.968,39.903
"19","11","        Used autos","DNPURG3",10.691,10.823,10.774,10.916,10.934,11.11,11.234,11.137,11.1,11.02,11.268,11.212,10.986,11.11,10.911,10.703,10.635,10.388,10.302,10.372,10.123,9.897,11.723,10.194,10.222,10.542,10.542,10.853,11.223,11.439,11.516,11.674,11.932,12.086,12.051,12.135,11.768,12.218,12.508,12.809,13.004,13.1,13.123,13.183,13.26,13.148,13.29,13.482,13.13,13.376,13.607,13.831,13.609,13.862,13.901,13.744,14.31,14.272,14.535,14.771,14.696,14.815,14.874,14.891,14.721,14.86,15.082,15.083,14.958,14.817,15.07,15.751,15.361,15.351,15.317,14.76,15.406,15.337,15.271,15.469,15.112,15.467,15.451,17.002,15.483,16.172,16.052,15.879,15.947,15.784,15.857,16.07,16.088,15.956,15.628,17.111,15.725,15.431,15.467,15.867,16.053,15.986,16.781,16.823,17.124,17.418,17.897,16.671,17.08,17.111,17.269,17.312,17.326,17.521,17.608,17.736,17.748,17.793,17.884,17.718,17.618,18.197,18.697,18.557,17.981,18.079,17.932,17.967,17.725,18.051,18.048,18.079,18.04,17.981,17.876,17.949,18.275,18.59,18.589,18.523,18.417,18.674,18.853,19.191,19.406,19.953,20.226,20.545,20.648,20.652,20.398,20.465,20.343,20.354,20.136,20.089,20.328,20.505,20.848,21.275,21.614,21.663,21.677,21.654,21.752,21.772,21.863,21.961,22.146,22.557,22.764,23.157,23.272,23.229,23.107,23.135,23.054,23.005,23.352,23.404,22.763,22.585,22.439,22.566,23.038,24.486,25.329,26.042,26.806,27.449,28.08,28.117,28.268,28.195,28.092,27.859,27.833,28.153,28.909,29.319,29.644,29.896,29.872,29.918,29.928,30.334,30.789,31.559,32.355,33.029,33.356,34.461,35.021,35.453,36.091,37.006
"20","12","          Net transactions in used autos","DNETRG3",24.475,24.684,24.981,25.117,25.115,25.342,25.85,25.688,25.986,25.566,25.551,25.696,25.687,26.268,25.056,24.105,24.031,23.821,23.391,23.176,22.304,22.378,21.872,22.378,22.305,23.386,22.67,23.891,24.33,24.911,25.044,25.554,25.629,25.922,25.986,25.553,25.626,25.847,25.846,26.635,27.073,27.074,26.928,27.214,27.578,27.417,27.582,27.142,25.696,26.565,26.928,27.143,27.077,27.141,27.145,27.213,27.578,27.572,27.86,28.086,28.592,28.588,28.439,28.296,28.369,28.296,28.159,28,28.009,28.003,28.369,28.94,29.376,29.242,28.945,28.295,28.155,28.302,28.155,27.581,27.426,27.507,27.428,27.723,27.353,27.425,27.429,27.509,27.357,27.217,27.504,28.008,27.722,27.789,27.576,26.638,27.072,27.429,27.581,27.721,27.791,28.007,28.442,28.873,29.241,29.09,29.236,29.383,29.96,29.666,29.665,29.523,29.019,29.31,29.384,29.593,29.309,29.238,29.309,28.003,27.578,29.593,31.183,30.75,29.089,29.311,28.874,28.876,28.004,28.945,28.946,29.087,28.876,28.589,28.295,28.442,29.241,30.027,29.956,29.665,29.379,29.883,30.392,31.039,31.042,31.183,31.32,31.547,31.547,31.479,31.18,31.183,30.898,30.829,30.608,30.323,30.537,30.467,30.535,30.604,30.68,30.751,30.677,30.749,31.111,31.474,31.903,32.268,32.631,33.281,33.491,33.711,33.643,33.418,33.137,32.845,32.56,32.053,31.835,31.546,30.968,30.536,29.958,30.534,31.617,33.137,34.15,35.224,36.305,37.468,38.622,38.695,38.979,39.265,39.273,38.979,38.838,39.197,40.061,40.78,41.074,41.369,41.58,41.506,40.86,41.437,42.664,43.958,44.826,45.266,45.761,46.269,46.777,47.212,47.717,48.433
"21","13","          Used auto margin","DMARRG3",4.837,4.912,4.874,4.986,5.023,5.135,5.172,5.135,5.098,5.098,5.283,5.209,5.06,5.098,5.061,5.023,4.986,4.837,4.837,4.912,4.837,4.651,6.176,4.874,4.912,4.986,5.135,5.172,5.395,5.47,5.507,5.544,5.73,5.805,5.768,5.879,5.581,5.879,6.102,6.214,6.288,6.363,6.4,6.4,6.4,6.363,6.437,6.66,6.623,6.661,6.772,6.921,6.772,6.958,6.995,6.847,7.256,7.218,7.367,7.516,7.368,7.479,7.554,7.591,7.442,7.553,7.739,7.777,7.703,7.628,7.777,8.149,7.814,7.777,7.777,7.442,8.037,7.963,7.963,8.261,7.962,8.261,8.26,9.563,8.298,8.893,8.781,8.595,8.707,8.595,8.595,8.67,8.744,8.596,8.372,9.935,8.558,8.224,8.224,8.558,8.707,8.595,9.227,9.153,9.339,9.674,10.121,8.893,9.154,9.265,9.414,9.488,9.637,9.749,9.824,9.898,10.01,10.084,10.158,10.344,10.381,10.381,10.418,10.418,10.344,10.382,10.381,10.419,10.456,10.493,10.493,10.494,10.53,10.567,10.567,10.604,10.68,10.753,10.791,10.828,10.828,10.94,10.976,11.125,11.349,11.832,12.056,12.316,12.428,12.465,12.316,12.391,12.354,12.39,12.242,12.279,12.466,12.652,12.949,13.358,13.656,13.693,13.73,13.694,13.693,13.618,13.581,13.582,13.657,13.878,14.028,14.364,14.513,14.549,14.511,14.661,14.699,14.845,15.293,15.478,14.995,14.995,15.106,15.031,15.143,16.186,16.744,17.154,17.638,17.935,18.195,18.196,18.232,18.047,17.935,17.786,17.822,18.047,18.567,18.754,19.014,19.2,19.126,19.236,19.498,19.758,19.833,20.241,20.836,21.431,21.617,22.698,23.145,23.48,24.002,24.744
"22","14","          Employee reimbursement","DREERG3",11.621,11.696,11.767,11.772,11.776,11.847,11.839,11.846,11.923,11.913,11.913,11.92,12,11.998,11.992,11.992,11.993,11.995,12.063,12.072,12.068,12.146,12.217,12.217,12.218,12.288,12.287,12.365,12.366,12.362,12.441,12.441,12.368,12.44,12.44,12.44,12.37,12.371,12.371,12.519,12.438,12.516,12.516,12.515,12.515,12.591,12.587,12.588,12.663,12.668,12.585,12.67,12.666,12.667,12.665,12.66,12.662,12.661,12.738,12.741,12.741,12.818,12.811,12.809,12.812,12.813,12.814,12.889,12.889,12.887,12.891,12.891,12.966,12.964,12.966,12.959,13.033,13.041,13.114,13.112,13.109,13.185,13.19,13.187,13.186,13.183,13.189,13.182,13.257,13.258,13.263,13.333,13.407,13.487,13.563,13.558,13.558,13.636,13.637,13.778,13.784,13.86,13.86,13.936,13.929,14.004,14.081,14.153,14.232,14.302,14.377,14.452,14.456,14.525,14.598,14.677,14.754,14.821,14.9,15.047,15.127,15.198,15.347,15.347,15.347,15.423,15.568,15.642,15.716,15.792,15.867,16.018,16.162,16.24,16.395,16.544,16.544,16.618,16.766,16.838,16.982,16.982,17.13,17.204,17.279,17.354,17.507,17.657,17.735,17.88,18.026,18.176,18.176,18.248,18.248,18.33,18.399,18.469,18.553,18.625,18.553,18.625,18.696,18.769,18.842,18.916,18.916,19.064,19.146,19.301,19.363,19.442,19.513,19.668,19.736,19.822,19.968,20.036,20.12,20.334,20.416,20.561,20.704,21.014,21.302,21.383,21.748,22.119,22.581,22.795,23.102,23.243,23.611,23.764,23.992,24.131,24.293,24.431,24.579,24.726,24.725,24.876,25.116,25.406,25.627,25.621,25.765,25.915,26.065,26.221,26.373,26.529,26.606,26.827,26.902,27.045
"23","15","        Used light trucks","DUTRRG3",26.231,26.431,26.73,26.926,26.922,27.122,27.628,27.528,27.833,27.329,27.322,27.51,27.487,28.087,26.784,25.8,25.707,25.496,24.965,24.749,23.837,23.947,23.342,23.943,23.831,24.932,24.218,25.525,25.929,26.54,26.754,27.268,27.373,27.677,27.788,27.302,27.431,27.651,27.658,28.565,28.976,28.991,28.916,29.234,29.641,29.426,29.618,29.1,27.569,28.476,28.88,29.087,28.987,29.087,29.083,29.182,29.584,29.582,29.883,30.085,30.59,30.588,30.484,30.277,30.375,30.271,30.167,29.955,29.939,29.915,30.302,30.898,31.401,31.201,30.903,30.205,30.105,30.197,30.078,29.468,29.274,29.397,29.313,29.628,29.232,29.341,29.348,29.457,29.261,29.165,29.473,29.982,29.678,29.779,29.575,28.561,28.966,29.317,29.412,29.362,29.275,29.225,29.43,29.647,30.009,30.02,30.103,30.148,30.435,30.079,30.235,30.391,30.089,30.373,30.271,30.518,30.544,31.017,31.348,29.815,28.992,30.733,32.169,31.578,30.106,30.767,30.997,31.39,30.476,31.194,31.109,31.457,31.524,31.351,30.924,30.767,31.321,32.089,31.953,31.681,31.477,32.165,32.884,33.658,33.63,33.661,33.752,33.794,33.654,33.516,33.1,32.979,32.572,32.351,32.202,32.089,32.727,32.794,32.896,32.84,32.892,33.053,33.117,33.095,33.07,32.753,32.584,32.418,32.34,32.659,32.647,32.85,32.847,32.881,32.977,33.023,33.032,32.809,33.022,33.267,33.34,33.184,32.629,33.118,33.865,34.763,34.963,35.269,35.682,36.335,36.976,36.564,36.42,36.594,36.991,37.441,37.573,37.74,37.807,37.962,38.047,38.463,38.903,39.197,39.016,39.501,40.092,40.047,39.879,39.746,39.964,40.34,40.715,41.162,41.434,41.59
"24","16","          Net transactions in used trucks","DUTNRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","17","          Used truck margin","DUTMRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
