"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219","F220","F221","F222","F223","F224","F225"
"167","159","        Rental value of farm dwellings (22)","DFARRG3",13.059,13.464,13.827,13.995,13.953,13.881,14.001,14.182,14.384,14.544,14.662,14.784,14.752,14.896,14.866,15.084,15.247,15.306,15.634,15.77,15.805,15.934,15.995,16.013,15.974,16.118,16.131,16.255,16.523,16.48,16.933,17.204,17.333,17.511,17.718,17.855,17.865,17.98,18.083,18.373,18.641,19.188,19.535,19.862,20.411,20.44,20.69,21.107,21.359,21.563,22.15,22.618,22.69,22.823,23.456,24.33,24.006,23.701,23.582,23.731,24.206,24.545,24.722,24.799,24.774,24.581,24.55,24.743,24.963,25.109,25.34,25.641,25.99,26.32,26.705,27.15,27.606,28.036,28.415,28.85,29.136,29.427,29.87,30.413,30.577,30.837,31.234,31.687,32.1,32.208,32.283,32.27,31.588,31.139,31.041,31.062,31.35,31.497,31.546,31.593,31.683,31.837,31.909,31.783,31.596,31.493,31.378,31.142,30.924,30.765,30.519,30.456,30.422,30.73,30.999,31.691,32.685,33.382,34.157,34.859,35.406,36.025,36.656,37.319,37.729,38.458,39.358,39.852,40.626,41.194,41.702,42.433,42.886,43.654,44.536,45.742,47.392,48.963,50.39,51.873,53.64,54.959,55.89,56.612,56.736,57.271,57.805,58.432,59.466,59.664,59.551,59.079,57.776,57.128,56.66,56.369,56.757,57.235,57.711,58.172,58.517,58.864,59.211,59.559,60.12,60.538,60.996,61.515,62.076,62.759,63.443,64.219,64.915,65.499,65.829,65.952,66.002,66.65,68.465,71.473,75.246,79.053,82.413,85.305,87.976,89.892,91.145,91.734,91.972,92.794,94.076,95.669,97.466,98.584,99.199,99.417,98.999,98.619,98.518,98.75,99.253,99.856,100.256,100.638,101.241,102.154,103.307,104.68,106.55,108.252,109.764,110.767,111.486,112.458,113.802,115.547,117.507,119.297,120.777,122.005,122.871,123.664
"168","160","        Group housing (23)","DGRHRG3",14.051,14.064,14.142,14.26,14.371,14.322,14.274,14.395,14.391,14.369,14.544,14.464,14.537,14.53,14.7,14.626,14.776,14.828,14.758,14.866,14.852,14.982,15.007,14.928,15.051,15.108,15.197,15.295,15.295,15.279,15.469,15.498,15.513,15.644,15.601,15.723,15.734,15.829,15.895,16.071,16.306,16.437,16.612,16.745,16.84,17.044,17.274,17.534,17.656,17.855,17.996,18.156,18.323,18.373,18.622,18.738,18.966,19.18,19.317,19.605,19.863,20.022,20.315,20.756,21.243,21.385,21.695,22.046,22.423,22.784,23.1,23.588,24.184,24.65,25.018,25.474,25.896,26.384,26.849,27.402,27.817,28.282,28.954,29.746,30.319,30.931,31.686,32.536,33.14,33.875,34.559,35.337,36.05,36.634,37.311,37.961,38.575,39.06,39.521,39.983,40.522,41.235,41.828,42.436,43.123,43.881,44.562,45.374,45.95,46.821,47.358,47.912,48.433,48.811,49.367,49.904,50.48,50.884,51.354,51.811,52.365,52.869,53.415,54.025,54.565,55.178,55.813,56.356,56.883,57.36,57.729,58.146,58.614,58.942,59.199,59.579,60.037,60.391,60.669,61.026,61.459,61.808,62.124,62.511,62.925,63.33,63.684,64.08,64.514,64.946,65.445,65.84,66.285,66.835,67.36,67.87,68.343,68.888,69.514,70.092,70.547,71.056,71.552,72.155,72.892,73.481,74.258,75.048,75.852,76.776,77.659,78.543,79.361,79.964,80.528,81.131,81.815,82.364,82.886,83.328,83.837,84.52,85.19,85.686,86.356,87.012,87.682,88.352,89.022,89.92,90.952,91.984,93.035,93.899,94.683,95.668,96.494,97.294,98.242,99.064,99.676,100.129,100.201,99.992,99.975,100.118,100.284,100.538,101.074,101.51,102.184,102.981,103.604,104.252,104.934,105.775,106.45,107.194,108.01,108.735,109.495,110.505
"169","161","      Household utilities","DUTLRG3",10.864,10.917,11.044,11.154,11.261,11.349,11.402,11.426,11.464,11.501,11.479,11.496,11.505,11.513,11.556,11.535,11.564,11.566,11.532,11.567,11.514,11.598,11.618,11.615,11.598,11.573,11.598,11.664,11.679,11.71,11.697,11.693,11.724,11.74,11.802,11.852,11.885,11.924,11.968,12.029,12.101,12.213,12.33,12.462,12.564,12.689,12.932,13.253,13.515,13.719,13.972,14.092,14.26,14.383,14.537,14.717,14.968,15.192,15.341,15.663,16.47,17.26,17.841,18.368,19.275,19.679,20.089,20.783,21.254,21.698,22.108,22.867,23.632,23.991,24.559,25.057,25.434,26.143,26.393,26.895,27.484,28.092,29.147,30.129,31.28,32.718,33.968,34.733,35.931,37.204,38.733,39.764,41.199,42.298,43.026,44.723,45.571,46.094,46.282,47.174,47.426,47.989,49.017,49.32,49.557,49.88,49.778,49.838,50.202,50.07,50.179,49.339,49.503,49.669,50.18,49.982,50.016,50.32,50.901,51.606,51.806,52.234,52.745,53.16,53.656,53.787,53.918,54.438,55.727,55.769,56.189,56.828,56.995,57.475,58.015,58.838,58.892,59.843,60.409,60.606,60.794,60.821,60.918,60.922,61.302,61.247,61.426,61.699,62.311,62.971,63.232,63.588,64.652,64.119,64.401,64.813,63.648,63.699,63.318,63.086,63.276,63.284,63.733,64.243,64.691,65.597,67.428,69.253,73.527,73.327,72.293,70.41,69.984,70.045,70.018,70.902,73.067,75.326,75.683,75.617,76.542,77.359,78.968,79.942,80.815,82.792,85.426,91.627,92.976,91.363,91.936,91.687,93.662,94.922,94.872,95.834,97.11,102.303,106.071,103.456,102.137,99.285,98.701,99.877,100.896,101.416,101.597,101.267,101.886,103.089,103.633,103.568,102.666,102.429,102.382,103.809,104.671,106.518,106.324,107.059,110.123,111.006
"170","162","        Water supply and sanitation (25)","DWRSRG3",6.357,6.418,6.486,6.544,6.584,6.633,6.675,6.73,6.767,6.814,6.849,6.891,6.908,6.977,7.038,7.101,7.165,7.219,7.24,7.256,7.273,7.316,7.353,7.365,7.369,7.418,7.563,7.679,7.733,7.802,7.804,7.802,7.84,7.906,8.017,8.097,8.188,8.265,8.345,8.583,8.752,8.856,8.993,9.037,9.177,9.354,9.824,10.107,10.382,10.569,10.771,10.831,10.901,10.942,11.066,11.22,11.304,11.64,11.725,11.834,11.945,12.261,12.46,12.663,13.089,13.398,13.616,14.015,14.482,14.844,15.228,15.623,16,16.331,16.825,17.537,18.113,18.399,18.779,19.148,19.234,19.354,19.591,19.762,20.21,20.603,21.085,21.409,22.016,22.781,23.994,24.581,25.142,25.926,26.554,26.976,27.627,27.999,28.573,29.228,29.651,30.051,30.513,30.855,31.499,31.877,32.449,32.701,33.288,33.8,34.145,34.751,35.207,35.806,36.253,36.771,37.245,37.825,38.47,39.032,39.677,40.242,40.857,41.601,42.469,43.158,43.76,44.453,45.322,46.347,47.431,48.138,48.832,49.664,50.621,51.473,51.998,52.535,53.207,53.922,54.67,55.29,55.812,56.306,56.747,57.171,57.466,57.858,58.733,59.859,59.205,59.643,59.958,60.352,61.229,61.763,62.147,62.603,63.042,63.383,63.699,64.023,64.34,64.677,65.093,65.513,65.97,66.464,66.902,67.324,67.932,68.473,69.143,69.577,70.046,70.608,71.134,71.89,72.739,73.868,75.021,76.204,77.414,78.218,79.33,80.303,81.171,82.147,83.243,84.229,85.221,86.171,87.299,88.455,89.607,90.642,92.061,93.179,94.953,96.759,97.603,99.061,100.823,102.514,104.181,105.65,106.906,108.341,109.94,111.205,112.295,113.598,115.239,117.241,118.942,120.36,121.672,122.774,123.638,124.916,125.85,126.877
"171","163","          Water supply and sewage maintenance","DWSMRG3",6.326,6.387,6.455,6.514,6.555,6.607,6.651,6.704,6.742,6.79,6.826,6.869,6.885,6.952,7.007,7.07,7.135,7.189,7.211,7.226,7.243,7.287,7.323,7.334,7.336,7.38,7.529,7.645,7.7,7.77,7.772,7.77,7.807,7.871,7.981,8.061,8.152,8.234,8.315,8.549,8.718,8.819,8.958,9.001,9.135,9.313,9.78,10.062,10.335,10.525,10.727,10.784,10.851,10.889,11.015,11.168,11.254,11.589,11.676,11.788,11.894,12.204,12.405,12.605,13.033,13.344,13.564,13.962,14.425,14.784,15.165,15.56,15.934,16.265,16.752,17.463,18.049,18.325,18.712,19.074,19.162,19.28,19.528,19.693,20.138,20.527,21.029,21.344,21.949,22.713,23.938,24.507,25.085,25.871,26.489,26.843,27.546,27.911,28.501,29.138,29.578,29.954,30.395,30.723,31.39,31.756,32.339,32.546,33.11,33.601,33.901,34.438,34.862,35.433,35.808,36.226,36.659,37.2,37.848,38.374,38.956,39.459,40.001,40.74,41.541,42.137,42.703,43.34,44.107,45.11,46.146,46.766,47.384,48.164,49.038,49.847,50.358,50.879,51.497,52.246,53.03,53.666,54.042,54.519,54.937,55.299,55.623,56.059,57.063,58.38,57.496,57.975,58.345,58.753,59.721,60.295,60.69,61.181,61.593,61.913,62.193,62.485,62.758,63.087,63.491,63.961,64.375,64.968,65.391,65.871,66.463,67.009,67.685,68.136,68.607,69.227,69.744,70.459,71.371,72.556,73.722,75.114,76.46,77.307,78.576,79.602,80.401,81.323,82.414,83.43,84.38,85.245,86.369,87.67,88.901,89.899,91.209,92.374,94.141,96.236,97.235,98.857,100.955,103.001,104.935,106.696,108.212,109.902,111.653,113.03,114.293,115.842,117.81,120.311,122.095,123.682,125.239,126.458,127.322,128.694,129.773,130.887
"172","164","          Garbage and trash collection","DREFRG3",6.104,6.166,6.228,6.28,6.316,6.349,6.38,6.444,6.472,6.504,6.533,6.562,6.585,6.657,6.75,6.813,6.867,6.918,6.932,6.955,6.98,7.014,7.048,7.069,7.078,7.149,7.254,7.372,7.422,7.485,7.488,7.487,7.526,7.596,7.7,7.778,7.855,7.895,7.958,8.205,8.369,8.483,8.594,8.64,8.803,8.955,9.412,9.686,9.967,10.125,10.321,10.389,10.47,10.527,10.627,10.777,10.848,11.17,11.239,11.319,11.449,11.776,11.958,12.168,12.564,12.844,13.045,13.423,13.89,14.242,14.612,14.976,15.342,15.647,16.143,16.808,17.279,17.603,17.909,18.295,18.364,18.493,18.653,18.847,19.282,19.681,20.017,20.394,20.994,21.724,22.789,23.434,23.827,24.531,25.167,25.964,26.246,26.632,27.06,27.783,28.058,28.6,29.166,29.576,30.022,30.461,30.917,31.449,32.147,32.762,33.368,34.392,35.033,35.777,36.655,37.765,38.469,39.259,39.832,40.587,41.59,42.496,43.528,44.271,45.505,46.713,47.494,48.481,49.896,50.999,52.298,53.471,54.558,55.631,56.998,58.032,58.585,59.174,60.103,60.603,61.137,61.656,62.934,63.507,64.062,64.799,64.94,65.101,65.307,65.468,65.943,66.171,66.218,66.538,66.979,67.328,67.669,67.972,68.521,68.948,69.411,69.862,70.358,70.73,71.194,71.41,72.038,72.129,72.623,72.805,73.469,73.979,74.613,74.968,75.437,75.756,76.342,77.279,77.872,78.758,79.841,80.177,80.858,81.486,81.999,82.761,83.88,85.058,86.174,87.062,88.208,89.461,90.611,91.258,92.132,93.289,95.084,96.038,97.841,98.66,98.985,99.871,100.41,100.797,101.496,101.926,102.28,102.833,103.934,104.831,105.344,105.82,106.371,106.709,108.116,108.949,109.408,110.094,110.948,111.898,112.339,113.068
"173","165","        Electricity and gas","DELGRG3",12.44,12.492,12.639,12.768,12.897,12.999,13.055,13.069,13.109,13.143,13.103,13.111,13.119,13.107,13.144,13.096,13.114,13.099,13.047,13.088,13.012,13.109,13.124,13.115,13.091,13.042,13.029,13.079,13.081,13.101,13.083,13.079,13.107,13.109,13.157,13.199,13.216,13.244,13.278,13.289,13.334,13.45,13.562,13.724,13.816,13.928,14.107,14.444,14.708,14.921,15.193,15.333,15.534,15.685,15.85,16.042,16.35,16.543,16.712,17.105,18.149,19.104,19.814,20.453,21.527,21.967,22.443,23.242,23.722,24.199,24.626,25.509,26.404,26.78,27.383,27.834,28.165,29.011,29.231,29.784,30.529,31.289,32.61,33.855,35.239,37.02,38.525,39.438,40.838,42.29,43.945,45.132,46.855,48.073,48.845,50.962,51.885,52.463,52.54,53.52,53.722,54.343,55.564,55.858,55.969,56.279,55.949,55.947,56.237,55.878,55.904,54.545,54.604,54.613,55.147,54.693,54.57,54.778,55.337,56.094,56.136,56.515,56.988,57.288,57.652,57.575,57.536,57.991,59.426,59.121,59.316,59.932,59.914,60.274,60.673,61.487,61.381,62.475,63.003,63.022,63.016,62.837,62.786,62.612,62.972,62.739,62.875,63.103,63.617,64.11,64.709,65.035,66.385,65.501,65.556,65.921,64.175,64.072,63.391,62.942,63.084,62.971,63.465,64.036,64.486,65.584,67.947,70.284,75.966,75.566,73.921,71.103,70.248,70.17,69.96,70.968,73.739,76.555,76.731,76.225,77.067,77.753,79.506,80.541,81.331,83.665,86.918,94.943,96.413,93.863,94.299,93.622,95.893,97.185,96.713,97.648,98.875,105.51,110,105.786,103.707,99.357,97.966,98.97,99.776,99.981,99.802,98.892,99.184,100.364,100.732,100.224,98.461,97.476,96.876,98.308,99.027,101.099,100.565,101.123,104.825,105.661
"174","166","          Electricity (27)","DELCRG3",15.182,15.266,15.368,15.456,15.498,15.556,15.564,15.566,15.6,15.617,15.584,15.615,15.589,15.574,15.651,15.605,15.584,15.566,15.524,15.512,15.528,15.512,15.475,15.464,15.461,15.408,15.422,15.455,15.429,15.466,15.431,15.421,15.476,15.495,15.567,15.645,15.659,15.658,15.663,15.671,15.748,15.941,16.096,16.231,16.244,16.324,16.52,16.996,17.277,17.439,17.785,17.951,18.13,18.378,18.601,18.781,19.25,19.502,19.661,20.057,21.603,22.931,23.682,24.371,25.703,25.794,26.143,27.02,27.32,27.69,27.851,28.639,29.215,29.341,29.96,30.425,30.807,31.704,31.773,32.106,32.588,33.485,34.54,35.485,36.897,38.852,40.373,41.37,42.899,44.341,46.43,47.452,49.029,49.551,49.778,50.766,50.859,50.976,51.043,52.719,53.134,54.091,55.623,55.884,56.24,56.771,56.482,57.132,57.805,57.412,57.916,56.477,56.827,56.845,57.795,57.429,57.478,57.542,58.089,58.913,58.815,59.408,59.943,60.336,60.723,61.114,60.929,61.298,63.092,63.01,63.256,63.84,64.082,64.441,64.546,65.003,64.929,65.975,66.151,66.075,65.666,65.561,65.908,66.14,66.785,66.856,67.4,68.119,68.238,68.233,68.596,68.604,68.927,69.107,68.67,68.445,66.706,66.429,65.854,65.493,65.63,65.54,65.335,65.923,66.043,66.183,66.91,67.47,69.367,71.081,73,72.273,71.266,70.523,70.351,70.678,71.137,72.637,72.796,72.909,72.983,73.389,74.277,74.21,75.459,77.066,78.794,81.695,86.728,87.397,88.516,88.371,89.911,90.692,91.453,92.783,93.071,95.689,99.201,100.26,101.142,100.092,98.936,99.815,99.388,100.664,100.343,100.273,100.635,101.817,102.222,102.711,102.254,102.254,100.848,101.878,102.994,103.846,103.895,104.993,107.634,107.276
"175","167","          Natural gas (28)","DGHERG3",8.46,8.478,8.647,8.797,8.988,9.118,9.211,9.234,9.275,9.32,9.279,9.266,9.303,9.296,9.293,9.25,9.3,9.29,9.234,9.317,9.167,9.355,9.416,9.411,9.37,9.331,9.295,9.355,9.383,9.383,9.384,9.385,9.385,9.37,9.389,9.391,9.411,9.462,9.523,9.533,9.54,9.566,9.624,9.797,9.96,10.098,10.245,10.404,10.626,10.873,11.041,11.137,11.339,11.367,11.454,11.646,11.757,11.867,12.031,12.381,12.703,13.123,13.742,14.302,15.03,15.909,16.519,17.151,17.795,18.374,19.144,20.13,21.465,22.258,22.853,23.276,23.505,24.247,24.692,25.597,26.777,27.321,29.02,30.701,31.974,33.401,34.828,35.57,36.732,38.211,39.127,40.648,42.695,45.108,46.809,50.854,53.21,54.542,54.61,54.227,54.083,54.12,54.776,55.14,54.781,54.66,54.249,53.006,52.536,52.246,51.305,50.119,49.567,49.559,49.198,48.561,48.087,48.586,49.16,49.765,50.082,50.018,50.364,50.486,50.814,49.719,50.011,50.664,51.319,50.517,50.604,51.286,50.696,51.051,52.03,53.575,53.397,54.595,55.919,56.157,57.006,56.688,55.762,54.691,54.402,53.504,52.749,51.922,53.333,54.9,56.022,57.023,60.583,57.419,58.473,60.127,58.34,58.694,57.775,57.173,57.448,57.251,59.398,59.628,60.515,64.064,70.854,77.855,93.398,87.891,77.236,68.981,68.198,69.785,69.412,72.366,81.447,87.989,88.307,86.115,89.041,90.465,94.57,98.673,98.158,102.55,110.318,134.2,124.731,112.296,110.61,108.287,112.629,115.378,111.391,111.258,115.583,134.185,141.727,121.339,110.691,97.471,95.428,96.737,101.097,98.074,98.295,94.828,94.894,96.077,96.36,93.035,87.32,83.315,85.072,87.812,87.406,92.555,90.493,89.294,96.277,100.215
"176","168","    Health care","DHLCRG3",6.13,6.195,6.261,6.385,6.445,6.622,6.755,6.829,6.815,6.793,6.806,6.837,6.892,6.961,7.015,7.075,7.11,7.148,7.214,7.26,7.337,7.395,7.451,7.528,7.576,7.638,7.684,7.739,7.816,7.927,8.058,8.2,8.325,8.436,8.572,8.707,8.848,8.977,9.106,9.255,9.415,9.607,9.764,9.952,10.145,10.353,10.511,10.655,10.759,10.895,11.02,11.137,11.258,11.341,11.488,11.585,11.703,11.86,12.026,12.24,12.503,12.858,13.298,13.712,14.049,14.356,14.719,15.138,15.487,15.807,16.133,16.449,16.788,17.181,17.474,17.758,18.169,18.499,18.93,19.443,19.955,20.291,20.764,21.345,22.106,22.719,23.386,24.114,24.858,25.392,26.237,27.115,27.847,28.396,29.176,29.845,30.586,31.069,31.748,32.405,33.024,33.568,34.048,34.584,35.109,35.648,36.105,36.563,37.141,37.709,38.232,38.87,39.435,40.119,40.776,41.399,42.224,43.152,44.038,44.921,45.938,46.902,47.911,48.911,49.824,50.891,52.03,53.105,54.077,54.94,55.872,56.865,57.933,58.887,59.783,60.74,61.511,62.203,62.891,63.424,64.122,64.716,65.378,65.973,66.8,67.223,67.567,68.088,68.407,68.815,69.181,69.623,69.9,70.333,70.595,70.728,71.121,71.573,71.885,72.286,72.725,73.057,73.458,73.922,74.519,74.88,75.738,76.279,77.033,77.655,78.164,78.677,78.908,79.438,80.235,80.95,81.634,82.58,83.31,84.147,85.051,85.738,86.287,86.859,87.732,88.359,88.954,89.825,90.268,91.051,91.889,92.431,93.807,94.345,95.008,95.999,96.491,97.043,97.675,98.199,98.955,99.599,100.279,101.168,101.754,102.318,102.783,103.214,103.553,104.233,104.71,105.103,105.505,106.078,106.63,106.923,107.497,107.488,107.888,108.401,108.526,109.02
"177","169","      Outpatient services","DOUTRG3",8.193,8.29,8.338,8.391,8.428,8.455,8.534,8.577,8.592,8.623,8.688,8.757,8.824,8.886,8.947,9.016,9.063,9.109,9.153,9.195,9.258,9.334,9.406,9.49,9.559,9.637,9.707,9.807,9.942,10.126,10.329,10.51,10.665,10.8,10.948,11.121,11.274,11.405,11.55,11.733,11.973,12.239,12.422,12.632,12.813,13.072,13.295,13.529,13.755,13.981,14.161,14.309,14.402,14.484,14.549,14.66,14.789,14.905,15.045,15.246,15.524,16,16.645,17.128,17.606,18.037,18.435,18.958,19.478,19.937,20.348,20.792,21.199,21.721,22.176,22.59,22.98,23.362,23.811,24.411,24.929,25.363,25.937,26.479,27.361,28.237,28.862,29.52,30.212,30.97,31.924,32.684,33.228,33.828,34.461,35.012,35.71,36.271,36.899,37.569,38.282,38.822,39.267,39.783,40.496,41.071,41.74,42.462,43.117,43.871,44.459,45.158,45.825,46.577,47.301,47.948,48.831,49.751,50.513,51.213,52.23,52.968,53.835,54.6,55.498,56.488,57.458,58.235,59.016,59.788,60.635,61.561,62.474,63.242,63.999,64.844,65.492,66.328,67.087,67.688,68.68,69.413,70.015,70.796,71.619,72.025,72.277,72.538,72.607,72.973,73.428,73.993,74.469,75.005,75.493,75.799,76.368,76.885,77.206,77.757,78.201,78.535,79.018,79.546,80.076,80.413,80.971,81.44,82.571,83.053,83.409,83.98,83.858,84.197,84.571,84.981,85.137,85.882,86.506,87.161,87.737,88.164,88.568,88.986,89.87,90.383,90.766,91.286,91.362,91.95,92.605,92.97,94.964,95.304,95.897,96.408,96.927,97.401,98.121,98.622,99.202,99.722,100.233,100.843,101.342,101.919,102.557,102.971,103.002,103.461,103.801,104.204,104.494,104.728,105.018,105.229,105.499,105.527,105.767,106.051,106.141,106.488
"178","170","        Physician services (44)","DPHYRG3",7.914,8.022,8.067,8.113,8.146,8.18,8.259,8.314,8.332,8.371,8.45,8.517,8.577,8.634,8.683,8.752,8.794,8.839,8.878,8.921,8.984,9.064,9.15,9.214,9.278,9.346,9.423,9.534,9.682,9.882,10.096,10.289,10.443,10.592,10.731,10.896,11.039,11.175,11.311,11.506,11.759,12,12.19,12.396,12.603,12.861,13.087,13.325,13.551,13.777,13.954,14.083,14.168,14.241,14.302,14.421,14.532,14.635,14.774,14.988,15.274,15.771,16.436,16.933,17.398,17.814,18.219,18.82,19.402,19.9,20.351,20.809,21.21,21.779,22.228,22.673,23.076,23.47,23.97,24.579,25.131,25.618,26.293,26.877,27.632,28.452,29.057,29.77,30.579,31.391,32.271,33.235,33.828,34.487,35.23,35.904,36.626,37.252,37.887,38.602,39.366,39.969,40.48,41.002,41.492,42.141,42.91,43.618,44.327,45.2,46,47,47.749,48.578,49.465,50.176,51.109,52.04,53.008,53.841,55.065,55.846,56.792,57.697,58.7,59.95,60.977,61.988,62.733,63.429,64.343,65.343,66.441,67.539,68.474,69.468,70.362,71.345,72.281,73.073,74.39,75.003,75.553,76.498,77.709,78.226,78.611,78.753,78.457,78.736,78.936,79.368,79.455,79.715,80.218,80.348,80.936,81.426,81.832,82.393,82.829,83.155,83.736,84.115,84.473,84.757,84.977,85.423,86.96,87.238,87.277,87.817,87.011,87.006,87.32,87.521,87.353,88.414,89.09,89.45,90.057,90.224,90.427,90.747,91.387,91.815,92.208,92.551,92.167,92.576,93.177,93.338,96.253,96.396,96.877,96.962,97.133,97.302,97.795,98.331,99.057,99.723,100.3,100.92,101.438,102.112,102.9,103.334,103.261,103.787,104.239,104.757,104.98,105.177,105.394,105.391,105.426,105.328,105.393,105.559,105.654,105.989
"179","171","        Dental services (45)","DDENRG3",6.795,6.826,6.873,6.919,6.965,6.965,7.012,7.012,7.012,7.012,7.012,7.074,7.136,7.198,7.26,7.321,7.368,7.399,7.461,7.476,7.554,7.585,7.631,7.724,7.801,7.863,7.909,7.941,7.987,8.065,8.173,8.281,8.389,8.467,8.575,8.73,8.854,8.931,9.055,9.163,9.349,9.612,9.721,9.875,9.937,10.107,10.262,10.417,10.603,10.773,10.912,11.067,11.16,11.253,11.315,11.377,11.47,11.578,11.702,11.825,12.012,12.29,12.722,13.034,13.403,13.73,13.978,14.162,14.364,14.597,14.813,15.091,15.371,15.618,15.99,16.253,16.485,16.732,17.041,17.398,17.861,18.14,18.45,18.88,19.7,20.386,20.744,21.175,21.594,22.058,22.97,23.264,23.651,24.1,24.425,24.657,25.045,25.478,26.128,26.669,27.212,27.661,28.14,28.697,29.115,29.502,29.889,30.261,30.678,31.159,31.561,31.963,32.537,33.264,33.821,34.239,34.939,35.476,35.988,36.466,37.115,37.694,38.123,38.668,39.492,40.036,40.719,41.266,42.144,42.862,43.851,44.556,45.225,45.781,46.647,47.229,47.781,48.49,48.889,49.275,49.834,50.631,51.189,51.883,52.619,53.015,53.586,54.151,54.725,55.378,56.188,56.904,57.524,58.109,58.657,59.247,59.891,60.483,61.179,61.917,62.725,63.352,64.013,64.761,65.585,66.298,66.959,67.612,68.394,68.926,69.605,70.327,71.228,72.104,72.791,73.529,73.958,74.955,75.891,76.716,77.627,78.477,79.662,80.589,81.963,83.106,83.836,85.055,86.026,87.443,88.388,89.471,90.535,91.399,92.989,94.485,95.815,96.797,97.732,98.071,98.959,99.66,100.355,101.042,101.474,102.49,103.156,103.851,104.087,104.886,105.379,106.043,106.507,106.984,107.819,108.802,110.044,110.922,111.686,112.192,112.794,113.347
"180","172","        Paramedical services (46)","DPMSRG3",9.571,9.724,9.768,9.855,9.875,9.918,10.03,10.096,10.118,10.162,10.272,10.338,10.427,10.492,10.579,10.644,10.709,10.774,10.796,10.862,10.887,10.997,11.041,11.171,11.234,11.365,11.432,11.566,11.745,11.986,12.245,12.454,12.655,12.802,13.022,13.21,13.41,13.577,13.754,13.963,14.18,14.476,14.716,14.989,15.229,15.592,15.862,16.164,16.391,16.648,16.865,17.041,17.134,17.204,17.273,17.407,17.65,17.804,17.932,18.165,18.504,19.13,19.903,20.504,21.096,21.654,22.188,22.868,23.585,24.172,24.673,25.243,25.794,26.498,27.001,27.459,27.979,28.46,28.854,29.689,30.043,30.441,30.947,31.387,32.611,33.797,34.787,35.471,36.025,36.904,37.979,38.59,39.084,39.568,40.162,40.65,41.601,42.021,42.481,43.07,43.737,44.127,44.257,44.637,46.294,46.806,47.442,48.534,49.229,49.879,50.027,50.156,50.637,51.139,51.529,52.192,53.065,54.279,54.696,55.228,56.013,56.746,57.764,58.355,59.039,59.781,60.817,61.274,62.037,62.977,63.579,64.489,65.196,65.482,65.844,66.581,66.869,67.531,68.208,68.623,69.342,70.205,70.899,71.469,71.749,71.992,71.875,72.14,72.462,72.793,73.418,74.084,75.029,75.924,76.352,76.759,77.253,77.761,77.76,78.19,78.447,78.633,78.871,79.49,80.112,80.318,81.327,81.726,82.413,83.173,83.833,84.367,84.754,85.34,85.64,86.206,86.733,86.851,87.231,88.267,88.623,89.255,89.598,89.929,90.975,91.329,91.532,92.014,92.423,92.922,93.532,93.91,94.825,95.248,95.582,96.339,97.064,97.813,98.805,99.321,99.535,99.747,100.079,100.639,101.135,101.386,101.785,102.06,102.168,102.396,102.508,102.639,102.964,103.162,103.363,103.616,103.895,103.819,104.145,104.53,104.44,104.737
